player,player_id,position,player_game_count,team_name,targets,deep_targets,deep_receptions,deep_drops,deep_yards,deep_catchable,deep_touchdowns,target_rate,drop_rate,catch_rate
Mickey Shuler,5737,TE,3,JAX,3,0,0,0,0,0,0,0.0,,
Erik Lorig,5775,FB,10,NO,10,0,0,0,0,0,0,0.0,,
Michael Palmer,5784,TE,2,PIT,2,0,0,0,0,0,0,0.0,,
Logan Paulsen,5795,TE,16,WAS,15,0,0,0,0,0,0,0.0,,
Joique Bell,5797,HB,15,DET,46,0,0,0,0,0,0,0.0,,
Alfonso Smith,5877,HB,3,SF,4,0,0,0,0,0,0,0.0,,
Chris Ivory,6007,HB,16,NYJ,23,0,0,0,0,0,0,0.0,,
Steve Maneri,6028,TE,1,NE,1,0,0,0,0,0,0,0.0,,
Tyler Clutts,6124,FB,10,DAL,1,0,0,0,0,0,0,0.0,,
Bryan Walters,6139,WR,11,SEA,10,0,0,0,0,0,0,0.0,,
James Develin,6142,FB,13,NE,6,0,0,0,0,0,0,0.0,,
J.J. Watt,6163,DI,4,HST,3,0,0,0,0,0,0,0.0,,
Mark Ingram II,6180,HB,13,NO,30,0,0,0,0,0,0,0.0,,
Andy Dalton,6187,QB,3,CIN,1,0,0,0,0,0,0,0.0,,
Daniel Thomas,6214,HB,12,MIA,18,0,0,0,0,0,0,0.0,,
DeMarco Murray,6223,HB,16,DAL,62,0,0,0,0,0,0,0.0,,
Stevan Ridley,6225,HB,6,NE,4,0,0,0,0,0,0,0.0,,
Roy Helu,6257,HB,14,WAS,43,0,0,0,0,0,0,0.0,,
Bilal Powell,6278,HB,15,NYJ,13,0,0,0,0,0,0,0.0,,
Anthony Sherman,6288,FB,16,KC,12,0,0,0,0,0,0,0.0,,
Karl Klug,6294,DI,1,TEN,1,0,0,0,0,0,0,0.0,,
Jacquizz Rodgers,6297,HB,16,ATL,35,0,0,0,0,0,0,0.0,,
Lee Smith,6311,TE,13,BUF,8,0,0,0,0,0,0,0.0,,
Richard Gordon,6333,TE,4,KC,1,0,0,0,0,0,0,0.0,,
David Ausberry,6393,TE,4,OAK,3,0,0,0,0,0,0,0.0,,
Matt Asiata,6432,HB,15,MIN,58,0,0,0,0,0,0,0.0,,
Robert Hughes,6564,HB,11,ARZ,12,0,0,0,0,0,0,0.0,,
DuJuan Harris,6595,HB,4,GB,1,0,0,0,0,0,0,0.0,,
Jeff Maehl,6706,WR,8,PHI,5,0,0,0,0,0,0,0.0,,
Isa Abdul-Quddus,6722,S,1,DET,1,0,0,0,0,0,0,0.0,,
Patrick DiMarco,6997,FB,16,ATL,13,0,0,0,0,0,0,0.0,,
Jorvorskie Lane,7002,FB,8,TB,1,0,0,0,0,0,0,0.0,,
Trent Richardson,7009,HB,15,IND,33,0,0,0,0,0,0,0.0,,
Doug Martin,7035,HB,11,TB,19,0,0,0,0,0,0,0.0,,
Ryan Broyles,7057,WR,5,DET,3,0,0,0,0,0,0,0.0,,
LaMichael James,7063,HB,2,MIA,1,0,0,0,0,0,0,0.0,,
Russell Wilson,7077,QB,1,SEA,1,0,0,0,0,0,0,0.0,,
Bernard Pierce,7085,HB,10,BLT,5,0,0,0,0,0,0,0.0,,
Lamar Miller,7097,HB,16,MIA,47,0,0,0,0,0,0,0.0,,
Robert Turbin,7106,HB,15,SEA,19,0,0,0,0,0,0,0.0,,
Rhett Ellison,7128,TE,16,MIN,24,0,0,0,0,0,0,0.0,,
Alfred Morris,7165,HB,16,WAS,26,0,0,0,0,0,0,0.0,,
Cory Harkey,7306,FB,16,SL,9,0,0,0,0,0,0,0.0,,
Phillip Supernaw,7324,TE,4,BLT,2,0,0,0,0,0,0,0.0,,
Lance Dunbar,7332,HB,16,DAL,19,0,0,0,0,0,0,0.0,,
Griff Whalen,7351,WR,5,IND,2,0,0,0,0,0,0,0.0,,
Joe Banyard,7361,HB,9,MIN,9,0,0,0,0,0,0,0.0,,
Valentino Blake,7362,CB,1,PIT,1,0,0,0,0,0,0,0.0,,
Derrick Coleman,7377,FB,4,SEA,2,0,0,0,0,0,0,0.0,,
Jonas Gray,7393,HB,7,NE,3,0,0,0,0,0,0,0.0,,
Brandon Bolden,7469,HB,11,NE,4,0,0,0,0,0,0,0.0,,
Bobby Rainey Jr.,7511,HB,12,TB,38,0,0,0,0,0,0,0.0,,
Chris Polk,7532,HB,8,PHI,3,0,0,0,0,0,0,0.0,,
DeAndre Presley,7548,WR,2,CAR,1,0,0,0,0,0,0,0.0,,
Jamize Olawale,7572,FB,10,OAK,6,0,0,0,0,0,0,0.0,,
Jonathan Grimes,7585,HB,9,HST,7,0,0,0,0,0,0,0.0,,
Brandon Bostick,7605,TE,5,GB,4,0,0,0,0,0,0,0.0,,
Will Johnson,7639,FB,14,PIT,9,0,0,0,0,0,0,0.0,,
Will Tukuafu,7764,FB,7,SEA,2,0,0,0,0,0,0,0.0,,
Tyler Eifert,7802,TE,1,CIN,3,0,0,0,0,0,0,0.0,,
Giovani Bernard,7818,HB,13,CIN,54,0,0,0,0,0,0,0.0,,
Geno Smith,7820,QB,3,NYJ,1,0,0,0,0,0,0,0.0,,
Montee Ball,7839,HB,5,DEN,12,0,0,0,0,0,0,0.0,,
Brandon Williams,7876,TE,7,CAR,6,0,0,0,0,0,0,0.0,,
Knile Davis,7878,HB,16,KC,22,0,0,0,0,0,0,0.0,,
Ace Sanders,7883,WR,11,JAX,7,0,0,0,0,0,0,0.0,,
Kyle Juszczyk,7912,FB,16,BLT,22,0,0,0,0,0,0,0.0,,
Levine Toilolo,7915,TE,16,ATL,48,0,0,0,0,0,0,0.0,,
Denard Robinson,7917,HB,13,JAX,28,0,0,0,0,0,0,0.0,,
Stepfan Taylor,7922,HB,13,ARZ,13,0,0,0,0,0,0,0.0,,
Joseph Randle,7933,HB,9,DAL,5,0,0,0,0,0,0,0.0,,
Chris Thompson,7936,HB,2,WAS,7,0,0,0,0,0,0,0.0,,
Zac Stacy,7942,HB,11,SL,22,0,0,0,0,0,0,0.0,,
Tavarres King,7943,WR,2,TB,3,0,0,0,0,0,0,0.0,,
Latavius Murray,7962,HB,10,OAK,21,0,0,0,0,0,0,0.0,,
Mike James,7970,HB,7,TB,1,0,0,0,0,0,0,0.0,,
Rex Burkhead,7971,HB,5,CIN,8,0,0,0,0,0,0,0.0,,
Tommy Bohanon,7997,FB,4,NYJ,2,0,0,0,0,0,0,0.0,,
Chris Gragg,8004,TE,10,BUF,9,0,0,0,0,0,0,0.0,,
Kevin Dorsey,8007,WR,2,GB,1,0,0,0,0,0,0,0.0,,
Kerwynn Williams,8013,HB,4,ARZ,5,0,0,0,0,0,0,0.0,,
Michael Cox,8036,HB,1,NYG,3,0,0,0,0,0,0,0.0,,
Brian Leonhardt,8083,TE,12,OAK,8,0,0,0,0,0,0,0.0,,
George Winn,8123,HB,6,DET,3,0,0,0,0,0,0,0.0,,
MarQueis Gray,8286,TE,10,BUF,10,0,0,0,0,0,0,0.0,,
Austin Johnson,8438,FB,7,NO,2,0,0,0,0,0,0,0.0,,
Joseph Fauria,8478,TE,7,DET,12,0,0,0,0,0,0,0.0,,
Khiry Robinson,8514,HB,9,NO,9,0,0,0,0,0,0,0.0,,
Demetrius Harris,8524,TE,7,KC,4,0,0,0,0,0,0,0.0,,
Fozzy Whittaker,8547,HB,6,CAR,6,0,0,0,0,0,0,0.0,,
Darren Fells,8549,TE,7,ARZ,9,0,0,0,0,0,0,0.0,,
Troy Niklas,8687,TE,6,ARZ,3,0,0,0,0,0,0,0.0,,
Bishop Sankey,8689,HB,16,TEN,22,0,0,0,0,0,0,0.0,,
Jeremy Hill,8690,HB,16,CIN,31,0,0,0,0,0,0,0.0,,
Carlos Hyde,8692,HB,14,SF,16,0,0,0,0,0,0,0.0,,
C.J. Fiedorowicz,8700,TE,15,HST,7,0,0,0,0,0,0,0.0,,
Charles Sims,8704,HB,8,TB,23,0,0,0,0,0,0,0.0,,
Tre Mason,8710,HB,12,SL,25,0,0,0,0,0,0,0.0,,
Terrance West,8729,HB,14,CLV,12,0,0,0,0,0,0,0.0,,
Jerick McKinnon,8731,HB,11,MIN,36,0,0,0,0,0,0,0.0,,
Dri Archer,8732,HB,12,PIT,10,0,0,0,0,0,0,0.0,,
Crockett Gillmore,8734,TE,14,BLT,13,0,0,0,0,0,0,0.0,,
Jalen Saunders,8739,WR,2,NO,1,0,0,0,0,0,0,0.0,,
Andre Williams,8748,HB,16,NYG,28,0,0,0,0,0,0,0.0,,
Ka'Deem Carey,8752,HB,12,CHI,6,0,0,0,0,0,0,0.0,,
James White,8765,HB,3,NE,5,0,0,0,0,0,0,0.0,,
Lorenzo Taliaferro,8773,HB,10,BLT,10,0,0,0,0,0,0,0.0,,
Alfred Blue,8816,HB,15,HST,17,0,0,0,0,0,0,0.0,,
Marion Grice,8835,HB,7,ARZ,11,0,0,0,0,0,0,0.0,,
Storm Johnson,8856,HB,6,JAX,1,0,0,0,0,0,0,0.0,,
Jeff Janis,8870,WR,3,GB,2,0,0,0,0,0,0,0.0,,
Silas Redd,8900,HB,6,WAS,9,0,0,0,0,0,0,0.0,,
Dewey McDonald,8913,S,1,IND,1,0,0,0,0,0,0,0.0,,
Marcel Jensen,8936,TE,1,JAX,1,0,0,0,0,0,0,0.0,,
Nic Jacobs,8946,TE,11,JAX,3,0,0,0,0,0,0,0.0,,
Trey Watts,8950,HB,5,SL,4,0,0,0,0,0,0,0.0,,
Juwan Thompson,8955,HB,12,DEN,6,0,0,0,0,0,0,0.0,,
Darrin Reaves,9006,HB,5,CAR,8,0,0,0,0,0,0,0.0,,
Antonio Andrews,9014,HB,2,TEN,2,0,0,0,0,0,0,0.0,,
Senorise Perry,9035,HB,1,CHI,1,0,0,0,0,0,0,0.0,,
Charcandrick West,9047,HB,2,KC,1,0,0,0,0,0,0,0.0,,
Asante Cleveland,9066,TE,3,SF,1,0,0,0,0,0,0,0.0,,
Ryan Hewitt,9107,FB,16,CIN,14,0,0,0,0,0,0,0.0,,
Ray Agnew,9141,FB,12,CLV,6,0,0,0,0,0,0,0.0,,
Zurlon Tipton,9164,HB,2,IND,6,0,0,0,0,0,0,0.0,,
Orleans Darkwa,9173,HB,4,NYG,5,0,0,0,0,0,0,0.0,,
Cameron Brate,9207,TE,2,TB,1,0,0,0,0,0,0,0.0,,
Fitzgerald Toussaint,9244,HB,3,BLT,6,0,0,0,0,0,0,0.0,,
Branden Oliver,9286,HB,14,SD,43,0,0,0,0,0,0,0.0,,
Freddie Martino,9292,WR,1,ATL,1,0,0,0,0,0,0,0.0,,
Isaiah Crowell,9295,HB,15,CLV,14,0,0,0,0,0,0,0.0,,
Harold Hoskins,9349,TE,6,MIA,4,0,0,0,0,0,0,0.0,,
Jordan Thompson,9399,TE,2,DET,1,0,0,0,0,0,0,0.0,,
Ed Dickson,5595,TE,16,CAR,16,1,1,0,34,1,0,6.3,0.0,100.0
James Hanna,7175,TE,16,DAL,5,1,1,0,27,1,0,20.0,0.0,100.0
Dwayne Harris,6328,WR,16,DAL,11,1,1,0,56,1,0,9.1,0.0,100.0
Ryan Griffin,7982,TE,14,HST,15,1,1,0,25,1,0,6.7,0.0,100.0
Austin Seferian-Jenkins,8673,TE,9,TB,34,1,1,0,21,1,0,2.9,0.0,100.0
Virgil Green,6356,TE,12,DEN,6,1,1,0,38,1,0,16.7,0.0,100.0
Wes Welker,2204,WR,14,DEN,64,2,2,0,77,2,1,3.1,0.0,100.0
DeVier Posey,7070,WR,1,HST,1,1,1,0,30,1,0,100.0,0.0,100.0
Gavin Escobar,7828,TE,16,DAL,11,2,2,0,41,2,2,18.2,0.0,100.0
Devonta Freeman,8738,HB,16,ATL,34,1,1,0,36,1,0,2.9,0.0,100.0
Darrel Young,5438,FB,16,WAS,13,1,1,0,20,1,1,7.7,0.0,100.0
Chase Ford,7528,TE,11,MIN,30,2,2,0,41,2,1,6.7,0.0,100.0
Garrett Celek,7274,TE,3,SF,2,1,1,0,31,1,0,50.0,0.0,100.0
Chris Owusu,7276,WR,7,NYJ,6,2,2,0,55,2,1,33.3,0.0,100.0
Eric Weems,4097,WR,15,ATL,11,1,1,0,40,1,0,9.1,0.0,100.0
Travis Kelce,7844,TE,16,KC,80,3,3,0,73,3,1,3.8,0.0,100.0
Richard Rodgers,8733,TE,16,GB,29,3,3,0,97,3,1,10.3,0.0,100.0
Michael Campanaro,8852,WR,4,BLT,9,1,1,0,19,1,1,11.1,0.0,100.0
Zach Miller,3654,TE,3,SEA,7,1,1,0,24,1,0,14.3,0.0,100.0
Lance Kendricks,6199,TE,16,SL,36,2,2,0,44,2,1,5.6,0.0,100.0
Travaris Cadet,7457,HB,14,NO,43,1,1,0,31,1,0,2.3,0.0,100.0
Julius Thomas,6281,TE,13,DEN,60,4,4,0,112,4,1,6.7,0.0,100.0
Quinton Patton,7910,WR,4,SF,7,1,1,0,35,1,0,14.3,0.0,100.0
Ladarius Green,7110,TE,14,SD,22,1,1,0,28,1,0,4.5,0.0,100.0
James Casey,5076,TE,15,PHI,3,1,1,0,26,1,1,33.3,0.0,100.0
Jordan Cameron,6254,TE,10,CLV,42,5,4,0,161,4,1,11.9,0.0,80.0
Jim Dray,5756,TE,16,CLV,26,3,2,0,57,2,0,11.5,0.0,66.7
Cooper Helfet,7737,TE,9,SEA,21,3,2,0,55,2,1,14.3,0.0,66.7
Brandin Cooks,8655,WR,10,NO,65,6,4,1,153,5,2,9.2,20.0,66.7
Andrew Quarless,5677,TE,16,GB,42,3,2,0,54,2,0,7.1,0.0,66.7
John Carlson,4352,TE,16,ARZ,49,3,2,0,59,2,0,6.1,0.0,66.7
Ricardo Lockette,6622,WR,15,SEA,14,3,2,0,87,2,1,21.4,0.0,66.7
Kenny Stills,7926,WR,15,NO,80,14,9,1,370,10,2,17.5,10.0,64.3
Charles Clay,6326,TE,14,MIA,81,8,5,0,144,5,1,9.9,0.0,62.5
Antonio Gates,1609,TE,16,SD,98,10,6,0,161,6,3,10.2,0.0,60.0
Heath Miller,2247,TE,16,PIT,87,5,3,1,78,4,0,5.7,25.0,60.0
Chris Givens,7096,WR,14,SL,17,5,3,0,104,3,1,29.4,0.0,60.0
Brent Celek,3778,TE,16,PHI,45,5,3,0,74,3,0,11.1,0.0,60.0
Owen Daniels,3043,TE,15,BLT,72,5,3,0,81,3,0,6.9,0.0,60.0
Martellus Bennett,4375,TE,16,CHI,123,7,4,0,95,4,1,5.7,0.0,57.1
Niles Paul,6307,TE,16,WAS,50,7,4,0,139,4,0,14.0,0.0,57.1
Andrew Hawkins,6125,WR,15,CLV,101,11,6,0,155,6,0,10.9,0.0,54.5
Golden Tate,5585,WR,16,DET,136,13,7,0,245,7,1,9.6,0.0,53.8
Dez Bryant,5549,WR,16,DAL,135,28,15,0,539,15,8,20.7,0.0,53.6
Doug Baldwin,6615,WR,16,SEA,89,15,8,1,217,9,1,16.9,11.1,53.3
DeSean Jackson,4363,WR,15,WAS,87,23,12,0,600,12,3,26.4,0.0,52.2
Brenton Bersin,7516,WR,15,CAR,19,2,1,0,29,1,0,10.5,0.0,50.0
Coby Fleener,7038,TE,16,IND,86,18,9,2,291,11,2,20.9,18.2,50.0
Damaris Johnson,7530,WR,16,HST,46,4,2,0,84,2,1,8.7,0.0,50.0
Lance Moore,2718,WR,14,PIT,25,8,4,0,107,4,1,32.0,0.0,50.0
Arian Foster,5398,HB,13,HST,56,2,1,0,56,1,1,3.6,0.0,50.0
Cole Beasley,7330,WR,16,DAL,48,2,1,0,24,1,1,4.2,0.0,50.0
Garrett Graham,5642,TE,11,HST,26,2,1,0,26,1,0,7.7,0.0,50.0
Adam Thielen,8288,WR,15,MIN,13,2,1,0,44,1,1,15.4,0.0,50.0
Darrius Heyward-Bey,4930,WR,12,PIT,5,2,1,0,16,1,0,40.0,0.0,50.0
Austin Pettis,6230,WR,5,SL,18,2,1,1,27,2,0,11.1,50.0,50.0
Kamar Aiken,6671,WR,15,BLT,32,6,3,0,54,3,2,18.8,0.0,50.0
Dontrelle Inman,6597,WR,2,SD,16,2,1,0,28,1,0,12.5,0.0,50.0
Reggie Wayne,800,WR,15,IND,110,12,6,0,227,6,1,10.9,0.0,50.0
Tavon Austin,7789,WR,15,SL,43,2,1,0,28,1,0,4.7,0.0,50.0
Larry Donnell,7638,TE,16,NYG,87,8,4,0,108,4,0,9.2,0.0,50.0
Julio Jones,6158,WR,15,ATL,156,36,18,2,512,20,4,23.1,10.0,50.0
Miles Austin,3211,WR,12,CLV,67,4,2,0,61,2,0,6.0,0.0,50.0
Michael Hoomanawanui,5655,TE,15,NE,5,2,1,0,23,1,0,40.0,0.0,50.0
James Starks,5716,HB,16,GB,27,2,1,0,28,1,0,7.4,0.0,50.0
De'Anthony Thomas,8759,HB,12,KC,30,2,1,0,30,1,0,6.7,0.0,50.0
Benjamin Watson,1753,TE,16,NO,27,2,1,0,15,1,1,7.4,0.0,50.0
Denarius Moore,6300,WR,8,OAK,25,2,1,0,28,1,0,8.0,0.0,50.0
Anthony Fasano,2998,TE,15,KC,34,2,1,0,20,1,1,5.9,0.0,50.0
Andre Ellington,7968,HB,12,ARZ,62,2,1,0,81,1,1,3.2,0.0,50.0
Mike Evans,8642,WR,15,TB,116,37,18,1,575,19,7,31.9,5.3,48.6
Jordy Nelson,4350,WR,16,GB,146,25,12,2,577,14,7,17.1,14.3,48.0
Antonio Brown,5718,WR,16,PIT,178,25,12,1,359,13,3,14.0,7.7,48.0
Roddy White,2244,WR,14,ATL,122,17,8,4,206,12,0,13.9,33.3,47.1
Jordan Matthews,8677,WR,16,PHI,98,15,7,0,186,7,1,15.3,0.0,46.7
Randall Cobb,6216,WR,16,GB,125,13,6,0,201,6,3,10.4,0.0,46.2
Marques Colston,3197,WR,16,NO,96,13,6,2,167,8,1,13.5,25.0,46.2
Emmanuel Sanders,5606,WR,16,DEN,140,33,15,0,514,15,3,23.6,0.0,45.5
T.Y. Hilton,7092,WR,15,IND,123,31,14,0,528,14,5,25.2,0.0,45.2
DeAndre Hopkins,7808,WR,16,HST,120,27,12,0,458,12,4,22.5,0.0,44.4
Allen Hurns,8931,WR,16,JAX,91,16,7,1,242,8,2,17.6,12.5,43.8
Zach Ertz,7816,TE,16,PHI,85,16,7,0,173,7,3,18.8,0.0,43.8
Greg Jennings,2997,WR,16,MIN,88,16,7,2,186,9,1,18.2,22.2,43.8
Derek Hagan,3027,WR,16,TEN,31,7,3,0,89,3,1,22.6,0.0,42.9
Kendall Wright,7026,WR,14,TEN,86,14,6,0,185,6,2,16.3,0.0,42.9
Dwayne Allen,7066,TE,13,IND,47,7,3,1,78,4,1,14.9,25.0,42.9
Robert Woods,7822,WR,16,BUF,98,14,6,0,178,6,2,14.3,0.0,42.9
Terrance Williams,7855,WR,16,DAL,62,19,8,1,265,9,3,30.6,11.1,42.1
Anquan Boldin,1369,WR,16,SF,121,12,5,1,144,6,1,9.9,16.7,41.7
Malcom Floyd,2044,WR,16,SD,86,32,13,1,446,14,3,37.2,7.1,40.6
Dion Sims,7888,TE,14,MIA,34,5,2,1,56,3,1,14.7,33.3,40.0
Jeremy Ross,6476,WR,16,DET,33,5,2,1,85,3,1,15.2,33.3,40.0
Derek Carrier,7406,TE,9,SF,14,5,2,0,45,2,0,35.7,0.0,40.0
Demaryius Thomas,5547,WR,16,DEN,178,23,9,0,369,9,3,12.9,0.0,39.1
Nate Washington,2832,WR,16,TEN,71,18,7,1,249,8,2,25.4,12.5,38.9
Kenny Britt,4953,WR,16,SL,81,26,10,1,356,11,2,32.1,9.1,38.5
Jared Cook,5012,TE,16,SL,91,13,5,0,183,5,2,14.3,0.0,38.5
Rob Gronkowski,5567,TE,15,NE,124,13,5,0,150,5,1,10.5,0.0,38.5
Larry Fitzgerald,1724,WR,14,ARZ,100,13,5,1,130,6,0,13.0,16.7,38.5
Michael Floyd,7019,WR,16,ARZ,93,34,13,3,482,16,5,36.6,18.8,38.2
Torrey Smith,6210,WR,16,BLT,89,21,8,5,250,13,5,23.6,38.5,38.1
Taylor Gabriel,9002,WR,16,CLV,71,21,8,1,305,9,1,29.6,11.1,38.1
Devin Hester,3002,WR,16,ATL,57,8,3,1,73,4,1,14.0,25.0,37.5
A.J. Green,6156,WR,13,CIN,109,24,9,0,372,9,4,22.0,0.0,37.5
Marqise Lee,8674,WR,13,JAX,61,8,3,0,81,3,1,13.1,0.0,37.5
Odell Beckham Jr.,8647,WR,12,NYG,129,27,10,1,366,11,3,20.9,9.1,37.0
Eric Decker,5611,WR,15,NYJ,110,19,7,3,299,10,2,17.3,30.0,36.8
Travis Benjamin,7100,WR,16,CLV,46,19,7,1,193,8,1,41.3,12.5,36.8
Alshon Jeffery,7048,WR,16,CHI,134,30,11,0,377,11,3,22.4,0.0,36.7
Donte Moncrief,8725,WR,16,IND,46,14,5,0,207,5,3,30.4,0.0,35.7
Steve Smith,837,WR,16,BLT,130,17,6,1,259,7,3,13.1,14.3,35.3
Mohamed Sanu,7084,WR,16,CIN,97,17,6,1,225,7,2,17.5,14.3,35.3
Martavis Bryant,8753,WR,10,PIT,48,20,7,0,369,7,4,41.7,0.0,35.0
John Brown,8726,WR,16,ARZ,94,26,9,0,295,9,4,27.7,0.0,34.6
James Jones,3694,WR,16,OAK,108,15,5,0,152,5,1,13.9,0.0,33.3
Albert Wilson,8943,WR,7,KC,25,3,1,0,48,1,0,12.0,0.0,33.3
Josh Hill,8200,TE,16,NO,18,3,1,0,34,1,1,16.7,0.0,33.3
Greg Olsen,3647,TE,16,CAR,118,6,2,0,68,2,0,5.1,0.0,33.3
Jermaine Kearse,7428,WR,15,SEA,64,12,4,1,190,5,0,18.8,20.0,33.3
Scott Chandler,3745,TE,16,BUF,66,3,1,0,22,1,0,4.5,0.0,33.3
Jacob Tamme,4441,TE,14,DEN,28,3,1,0,26,1,1,10.7,0.0,33.3
Gary Barnidge,4455,TE,13,CLV,24,3,1,0,28,1,0,12.5,0.0,33.3
Steve Johnson,4538,WR,13,SF,49,6,2,0,45,2,0,12.2,0.0,33.3
Percy Harvin,4945,WR,13,NYJ,76,9,3,1,122,4,1,11.8,25.0,33.3
Louis Murphy Jr.,5048,WR,11,TB,53,12,4,1,114,5,1,22.6,20.0,33.3
Clay Harbor,5648,TE,13,JAX,34,3,1,0,59,1,0,8.8,0.0,33.3
Jace Amaro,8684,TE,14,NYJ,52,3,1,0,43,1,0,5.8,0.0,33.3
Corey Brown,8986,WR,12,CAR,36,9,3,0,107,3,2,25.0,0.0,33.3
Eddie Royal,4356,WR,16,SD,86,19,6,1,225,7,3,22.1,14.3,31.6
