player,player_id,position,player_game_count,team_name,pass_snaps,attempts,pass_block_percentage,sacks_allowed,hits_allowed,hurries_allowed,pressures_allowed,pbe
Jalston Fowler,9541,FB,8,TEN,24,11,45.8,0,0,0,0,100.0
Andy Janovich,10810,FB,16,DEN,41,12,29.3,0,0,0,0,100.0
Rashard Higgins,10806,WR,15,CLV,471,1,0.2,0,0,0,0,100.0
Tyler Eifert,7802,TE,2,CIN,62,4,6.5,0,0,0,0,100.0
Cordarrelle Patterson,7810,WR,16,OAK,274,1,0.4,0,0,0,0,100.0
Tyreek Hill,10799,WR,15,KC,506,1,0.2,0,0,0,0,100.0
DeAndre Washington,10777,HB,15,OAK,146,23,15.8,0,0,0,0,100.0
Robert Woods,7822,WR,12,LA,362,3,0.8,0,0,0,0,100.0
Jerald Hawkins,10757,T,4,PIT,10,9,90.0,0,0,0,0,100.0
Pharoh Cooper,10751,WR,16,LA,88,5,5.7,0,0,0,0,100.0
Vance McDonald,7836,TE,10,PIT,126,13,10.3,0,0,0,0,100.0
Ricardo Louis,10748,WR,15,CLV,372,1,0.3,0,0,0,0,100.0
C.J. Prosise,10724,HB,5,SEA,56,6,10.7,0,0,0,0,100.0
Robert Thomas,9022,DI,2,NYG,2,2,100.0,0,0,0,0,100.0
Keenan Allen,7857,WR,16,LAC,548,2,0.4,0,0,0,0,100.0
Sean Davis,10692,S,1,PIT,1,1,100.0,0,0,0,0,100.0
Christian Jones,9020,LB,1,CHI,1,1,100.0,0,0,0,0,100.0
Kamalei Correa,10676,LB,2,BLT,2,2,100.0,0,0,0,0,100.0
Josh Doctson,10656,WR,16,WAS,457,1,0.2,0,0,0,0,100.0
Darron Lee,10654,LB,1,NYJ,1,1,100.0,0,0,0,0,100.0
Mike Gillislee,7946,HB,9,NE,46,8,17.4,0,0,0,0,100.0
Corey Coleman,10649,WR,9,CLV,293,1,0.3,0,0,0,0,100.0
Willie Snead IV,8999,WR,11,NO,133,2,1.5,0,0,0,0,100.0
Ross Travis,10320,TE,14,IND,76,1,1.3,0,0,0,0,100.0
Roosevelt Nix,10269,FB,15,PIT,39,4,10.3,0,0,0,0,100.0
Rex Burkhead,7971,HB,10,NE,120,13,10.8,0,0,0,0,100.0
Jordan Berry,10236,P,1,PIT,1,1,100.0,0,0,0,0,100.0
Tyrell Williams,10154,WR,16,LAC,520,1,0.2,0,0,0,0,100.0
Daniel Brown,10144,TE,10,CHI,177,7,4.0,0,0,0,0,100.0
David Bass,8016,ED,1,NYJ,1,1,100.0,0,0,0,0,100.0
Mack Brown,10115,HB,2,MIN,5,1,20.0,0,0,0,0,100.0
Justin March-Lillard,10065,LB,1,DAL,1,1,100.0,0,0,0,0,100.0
Khari Lee,10018,TE,5,BUF,5,2,40.0,0,0,0,0,100.0
Jonathan Anderson,9998,LB,1,CHI,1,1,100.0,0,0,0,0,100.0
Rontez Miles,8102,S,1,NYJ,1,1,100.0,0,0,0,0,100.0
Jaron Brown,8128,WR,16,ARZ,531,3,0.6,0,0,0,0,100.0
Lerentee McCray,8159,ED,1,JAX,1,1,100.0,0,0,0,0,100.0
Rod Smith,9996,HB,15,DAL,153,24,15.7,0,0,0,0,100.0
Mike Davis,9559,HB,6,SEA,83,8,9.6,0,0,0,0,100.0
Anthony Harris,9895,S,1,MIN,1,1,100.0,0,0,0,0,100.0
MarQueis Gray,8286,TE,13,MIA,35,9,25.7,0,0,0,0,100.0
Albert Wilson,8943,WR,13,KC,340,2,0.6,0,0,0,0,100.0
Cody Davis,8458,S,1,LA,1,1,100.0,0,0,0,0,100.0
Kevin McDermott,8476,LS,1,MIN,1,1,100.0,0,0,0,0,100.0
Matt LaCosse,9840,TE,5,DEN,17,1,5.9,0,0,0,0,100.0
Allen Hurns,8931,WR,10,JAX,310,1,0.3,0,0,0,0,100.0
Fozzy Whittaker,8547,HB,8,CAR,23,3,13.0,0,0,0,0,100.0
Corey Grant,9827,HB,7,JAX,11,1,9.1,0,0,0,0,100.0
Sammy Watkins,8639,WR,15,LA,455,1,0.2,0,0,0,0,100.0
Mike Hull,9815,LB,1,MIA,1,1,100.0,0,0,0,0,100.0
Eric Ebron,8645,TE,16,DET,404,3,0.7,0,0,0,0,100.0
Kent Perkins,46807,T,1,CIN,2,2,100.0,0,0,0,0,100.0
Austin Seferian-Jenkins,8673,TE,13,NYJ,407,34,8.4,0,0,0,0,100.0
Jordan Matthews,8677,WR,10,BUF,310,1,0.3,0,0,0,0,100.0
Raheem Mostert,9783,HB,4,SF,7,1,14.3,0,0,0,0,100.0
Jeremy Hill,8690,HB,7,CIN,38,7,18.4,0,0,0,0,100.0
Terron Ward,9778,HB,4,ATL,38,6,15.8,0,0,0,0,100.0
Jarvis Landry,8698,WR,16,MIA,601,1,0.2,0,0,0,0,100.0
Adrian Amos,9575,S,1,CHI,1,1,100.0,0,0,0,0,100.0
Geoff Swaim,9679,TE,12,DAL,31,5,16.1,0,0,0,0,100.0
Bryce Hager,9657,LB,3,LA,3,3,100.0,0,0,0,0,100.0
C.J. Uzomah,9590,TE,14,CIN,89,14,15.7,0,0,0,0,100.0
Terrance West,8729,HB,5,BLT,22,5,22.7,0,0,0,0,100.0
Austin Reiter,9655,T,1,CLV,2,2,100.0,0,0,0,0,100.0
Anthony Chickillo,9645,ED,1,PIT,1,1,100.0,0,0,0,0,100.0
Seantrel Henderson,8871,T,3,BUF,21,21,100.0,0,0,0,0,100.0
Andre Williams,8748,HB,1,LAC,1,1,100.0,0,0,0,0,100.0
Kaelin Clay,9617,WR,13,CAR,146,1,0.7,0,0,0,0,100.0
Cameron Artis-Payne,9607,HB,4,CAR,6,1,16.7,0,0,0,0,100.0
James O'Shaughnessy,9606,TE,16,JAX,108,1,0.9,0,0,0,0,100.0
Jeff Janis,8870,WR,3,GB,27,1,3.7,0,0,0,0,100.0
David Mayo,9602,LB,1,CAR,1,1,100.0,0,0,0,0,100.0
John Denney,2561,LS,1,MIA,1,1,100.0,0,0,0,0,100.0
Jay Prosch,8845,FB,13,HST,55,13,23.6,0,0,0,0,100.0
Michael Burton,9601,FB,16,CHI,56,16,28.6,0,0,0,0,100.0
Terrence Fede,8868,ED,1,MIA,1,1,100.0,0,0,0,0,100.0
John Kuhn,2686,FB,2,NO,6,4,66.7,0,0,0,0,100.0
Eric Wilson,38587,LB,1,MIN,1,1,100.0,0,0,0,0,100.0
LeShun Daniels,26758,HB,2,WAS,10,4,40.0,0,0,0,0,100.0
Maxx Williams,9488,TE,11,BLT,121,40,33.1,0,0,0,0,100.0
Evan Baylis,23652,TE,1,HST,12,1,8.3,0,0,0,0,100.0
Domata Peko Sr.,3068,DI,1,DEN,1,1,100.0,0,0,0,0,100.0
Kendrick Bourne,12270,WR,11,SF,200,1,0.5,0,0,0,0,100.0
Tyrone Swoopes,12267,TE,1,SEA,2,2,100.0,0,0,0,0,100.0
Ted Ginn Jr.,3625,WR,15,NO,407,1,0.2,0,0,0,0,100.0
Marshawn Lynch,3628,HB,15,OAK,219,37,16.9,0,0,0,0,100.0
Shaq Thompson,9458,LB,1,CAR,1,1,100.0,0,0,0,0,100.0
Pharaoh Brown,12247,TE,2,OAK,8,1,12.5,0,0,0,0,100.0
Shane Smith,12238,TE,7,NYG,14,2,14.3,0,0,0,0,100.0
Cameron Lee,12223,G,1,CHI,8,8,100.0,0,0,0,0,100.0
Johnny Mundt,12206,TE,1,LA,1,1,100.0,0,0,0,0,100.0
Thomas Hennessy,12124,LS,1,NYJ,1,1,100.0,0,0,0,0,100.0
Jacob Hollister,12051,TE,12,NE,38,3,7.9,0,0,0,0,100.0
Jamaal Charles,4387,HB,14,DEN,123,19,15.4,0,0,0,0,100.0
Aviante Collins,12049,G,1,MIN,4,4,100.0,0,0,0,0,100.0
Sean Culkin,12037,TE,1,LAC,4,1,25.0,0,0,0,0,100.0
J.J. Jansen,4712,LS,1,CAR,1,1,100.0,0,0,0,0,100.0
Kyle Fuller,11998,C,7,HST,24,24,100.0,0,0,0,0,100.0
Marquez Williams,11995,FB,1,CLV,4,1,25.0,0,0,0,0,100.0
Devante Mays,11994,HB,2,GB,10,1,10.0,0,0,0,0,100.0
Jeremy Maclin,4942,WR,12,BLT,308,1,0.3,0,0,0,0,100.0
David Moore,11981,WR,1,SEA,5,2,40.0,0,0,0,0,100.0
Colin Holba,11968,LS,1,JAX,1,1,100.0,0,0,0,0,100.0
Jared Cook,5012,TE,16,OAK,489,32,6.5,0,0,0,0,100.0
John Phillips,5132,TE,1,NO,1,1,100.0,0,0,0,0,100.0
Clive Walford,9501,TE,12,OAK,66,4,6.1,0,0,0,0,100.0
Alex Armah,11948,FB,5,CAR,10,5,50.0,0,0,0,0,100.0
Chuck Clark,11941,S,1,BLT,1,1,100.0,0,0,0,0,100.0
Devin Funchess,9474,WR,16,CAR,514,1,0.2,0,0,0,0,100.0
Trent Taylor,11932,WR,15,SF,360,1,0.3,0,0,0,0,100.0
Eric Saubert,11929,TE,5,ATL,11,1,9.1,0,0,0,0,100.0
Blair Brown,11903,LB,1,JAX,1,1,100.0,0,0,0,0,100.0
Rob Gronkowski,5567,TE,14,NE,501,53,10.6,0,0,0,0,100.0
Samson Ebukam,11880,ED,3,LA,3,3,100.0,0,0,0,0,100.0
Eric Decker,5611,WR,16,TEN,422,2,0.5,0,0,0,0,100.0
Ben Gedeon,11875,LB,1,MIN,1,1,100.0,0,0,0,0,100.0
Tarik Cohen,11874,HB,16,CHI,204,4,2.0,0,0,0,0,100.0
Mack Hollins,11873,WR,16,PHI,160,1,0.6,0,0,0,0,100.0
Josh Reynolds,11872,WR,15,LA,156,3,1.9,0,0,0,0,100.0
Tyler Lockett,9502,WR,16,SEA,479,1,0.2,0,0,0,0,100.0
Logan Paulsen,5795,TE,13,SF,51,19,37.3,0,0,0,0,100.0
James Conner,11860,HB,8,PIT,19,1,5.3,0,0,0,0,100.0
John Johnson III,11847,S,2,LA,2,2,100.0,0,0,0,0,100.0
Jeff Cumberland,5861,TE,7,LAC,46,12,26.1,0,0,0,0,100.0
D'Onta Foreman,11844,HB,10,HST,58,11,19.0,0,0,0,0,100.0
Trey Burton,9185,TE,15,PHI,179,10,5.6,0,0,0,0,100.0
Anthony Levine,6013,S,2,BLT,2,2,100.0,0,0,0,0,100.0
Morgan Cox,6020,LS,2,BLT,2,2,100.0,0,0,0,0,100.0
James Develin,6142,FB,15,NE,111,32,28.8,0,0,0,0,100.0
Tyler Ott,9174,LS,1,SEA,1,1,100.0,0,0,0,0,100.0
Chris Conley,9509,WR,5,KC,168,1,0.6,0,0,0,0,100.0
Cooper Kupp,11824,WR,15,LA,432,9,2.1,0,0,0,0,100.0
Dawuane Smoot,11823,ED,1,JAX,1,1,100.0,0,0,0,0,100.0
Taylor Moton,11819,G,7,CAR,7,7,100.0,0,0,0,0,100.0
Bruce Carter,6192,ED,1,NYJ,1,1,100.0,0,0,0,0,100.0
Ryan Anderson,11804,ED,1,WAS,1,1,100.0,0,0,0,0,100.0
Tyus Bowser,11802,ED,2,BLT,2,2,100.0,0,0,0,0,100.0
Randall Cobb,6216,WR,15,GB,485,6,1.2,0,0,0,0,100.0
Donald Payne,51589,LB,1,JAX,1,1,100.0,0,0,0,0,100.0
Stevan Ridley,6225,HB,2,PIT,11,2,18.2,0,0,0,0,100.0
David Johnson,9519,HB,1,ARZ,31,3,9.7,0,0,0,0,100.0
Sam Acho,6255,ED,1,CHI,1,1,100.0,0,0,0,0,100.0
T.J. Watt,11785,ED,1,PIT,1,1,100.0,0,0,0,0,100.0
Bilal Powell,6278,HB,15,NYJ,188,30,16.0,0,0,0,0,100.0
Evan Engram,11778,TE,15,NYG,516,20,3.9,0,0,0,0,100.0
Alex Smith,2218,QB,15,KC,576,1,0.2,0,0,0,0,100.0
Mitchell Trubisky,11757,QB,12,CHI,387,1,0.3,0,0,0,0,100.0
Garrett Griffin,11439,TE,3,NO,17,6,35.3,0,0,0,0,100.0
Dion Lewis,6301,HB,16,NE,190,31,16.3,0,0,0,0,100.0
Niles Paul,6307,TE,14,WAS,121,25,20.7,0,0,0,0,100.0
Ryan Hewitt,9107,TE,13,CIN,31,7,22.6,0,0,0,0,100.0
Johnny Holton,11354,WR,15,OAK,134,1,0.7,0,0,0,0,100.0
Colin Jones,6342,S,1,CAR,1,1,100.0,0,0,0,0,100.0
Cethan Carter,47149,TE,6,CIN,15,5,33.3,0,0,0,0,100.0
C.J. Ham,11347,FB,16,MIN,63,23,36.5,0,0,0,0,100.0
Nick Bellore,6515,LB,1,DET,2,1,50.0,0,0,0,0,100.0
Jake McQuaide,6586,LS,3,LA,3,3,100.0,0,0,0,0,100.0
Doug Baldwin,6615,WR,16,SEA,543,4,0.7,0,0,0,0,100.0
Kamar Aiken,6671,WR,15,IND,355,2,0.6,0,0,0,0,100.0
Ben Jacobs,6817,LB,1,CAR,1,1,100.0,0,0,0,0,100.0
Elijhaa Penny,11300,HB,11,ARZ,39,12,30.8,0,0,0,0,100.0
Patrick DiMarco,6997,FB,15,BUF,72,16,22.2,0,0,0,0,100.0
Tanner McEvoy,11288,WR,15,SEA,113,2,1.8,0,0,0,0,100.0
Tre Madden,11286,FB,7,SEA,29,9,31.0,0,0,0,0,100.0
Coby Fleener,7038,TE,11,NO,190,2,1.1,0,0,0,0,100.0
Xavier Grimble,9092,TE,12,PIT,60,6,10.0,0,0,0,0,100.0
Roger Lewis Jr.,11246,WR,15,NYG,446,2,0.4,0,0,0,0,100.0
Cory Littleton,11190,LB,3,LA,3,3,100.0,0,0,0,0,100.0
Stephen Anderson,11160,TE,15,HST,296,8,2.7,0,0,0,0,100.0
Demario Davis,7079,LB,1,NYJ,1,1,100.0,0,0,0,0,100.0
Mohamed Sanu,7084,WR,15,ATL,450,3,0.7,0,0,0,0,100.0
Geronimo Allison,11141,WR,15,GB,261,1,0.4,0,0,0,0,100.0
Rodney Hudson,6207,C,16,OAK,592,592,100.0,1,1,1,3,99.7
Brandon Linder,8728,C,13,JAX,483,483,100.0,0,2,5,7,99.3
Josh LeRibeus,7073,G,10,NO,70,70,100.0,0,1,0,1,99.3
Mike Person,6391,C,7,IND,194,194,100.0,0,0,3,3,99.2
Javorius Allen,9558,HB,16,BLT,278,62,22.3,0,0,1,1,99.2
Eric Tomlinson,9786,TE,14,NYJ,155,61,39.4,0,0,1,1,99.2
B.J. Finney,9875,C,6,PIT,111,110,99.1,0,0,2,2,99.1
Justin Britt,8699,C,16,SEA,651,651,100.0,1,1,9,11,99.1
Weston Richburg,8678,C,4,NYG,162,162,100.0,0,2,1,3,99.1
Jon Feliciano,9561,G,2,OAK,54,54,100.0,0,0,1,1,99.1
Josh Hill,8200,TE,16,NO,263,50,19.0,0,0,1,1,99.0
John Greco,4379,G,3,NYG,52,52,100.0,0,0,1,1,99.0
Chase Roullier,11954,C,8,WAS,289,289,100.0,0,2,4,6,99.0
Brett Jones,10247,C,15,NYG,571,571,100.0,2,1,7,10,98.9
Travis Frederick,7812,C,16,DAL,555,555,100.0,0,3,9,12,98.9
Zack Martin,8651,G,16,DAL,531,531,100.0,1,1,9,11,98.9
Mike Pouncey,6167,C,16,MIA,608,608,100.0,1,3,8,12,98.9
Matt Paradis,8841,C,16,DEN,655,655,100.0,0,4,12,16,98.8
Andrew Norwell,9126,G,16,CAR,564,564,100.0,0,0,13,13,98.8
Zach Fulton,8828,C,13,KC,466,466,100.0,0,1,10,11,98.8
Marshal Yanda,3702,G,2,BLT,41,41,100.0,0,1,0,1,98.8
Cyrus Kouandjio,8679,T,2,DEN,42,42,100.0,0,0,1,1,98.8
Ryan Jensen,7985,C,16,BLT,596,596,100.0,3,1,8,12,98.7
Michael Hoomanawanui,5655,TE,14,NO,156,75,48.1,0,0,2,2,98.7
David DeCastro,7640,G,15,PIT,589,589,100.0,0,1,14,15,98.7
Jake Brendel,11117,G,5,MIA,39,39,100.0,0,0,1,1,98.7
Spencer Long,8713,C,7,WAS,223,223,100.0,1,2,2,5,98.7
Brandon Brooks,7078,G,16,PHI,607,607,100.0,0,3,14,17,98.6
Mitch Morse,9482,C,7,KC,245,245,100.0,0,0,7,7,98.6
Max Unger,4972,C,16,NO,559,559,100.0,2,3,9,14,98.6
David Bakhtiari,7891,T,12,GB,455,455,100.0,1,2,9,12,98.6
Doug Martin,7035,HB,11,TB,127,36,28.3,0,1,0,1,98.6
Nick Easton,9861,G,12,MIN,401,401,100.0,0,3,9,12,98.5
Brandon Williams,7876,TE,14,IND,113,34,30.1,0,0,1,1,98.5
Eric Wood,4951,C,16,BUF,569,569,100.0,1,2,13,16,98.5
Adam Redmond,10915,G,1,IND,33,33,100.0,0,0,1,1,98.5
Alex Mack,4944,C,16,ATL,568,568,100.0,2,1,12,15,98.5
Richie Incognito,2298,G,16,BUF,565,565,100.0,2,2,11,15,98.5
John Sullivan,4501,C,15,LA,492,492,100.0,1,3,11,15,98.4
Leonard Wester,10944,T,5,TB,33,31,93.9,0,0,1,1,98.4
Kelechi Osemele,7062,G,16,OAK,591,591,100.0,2,3,12,17,98.4
John Jerry,5598,G,16,NYG,591,591,100.0,2,2,13,17,98.4
Senio Kelemete,7144,G,15,NO,339,339,100.0,1,2,7,10,98.4
John Miller,9514,G,4,BUF,127,127,100.0,1,1,1,3,98.4
Laurent Duvernay-Tardif,8834,G,11,KC,380,380,100.0,1,3,8,12,98.3
Hunter Henry,10669,TE,14,LAC,310,29,9.4,0,1,0,1,98.3
Jason Peters,2148,T,7,PHI,237,237,100.0,1,0,6,7,98.3
Andy Levitre,4974,G,13,ATL,393,393,100.0,1,1,10,12,98.3
Sean McGrath,7515,TE,14,LAC,71,30,42.3,0,0,1,1,98.3
C.J. Anderson,8101,HB,16,DEN,328,88,26.8,0,1,2,3,98.3
Russell Bodine,8746,C,16,CIN,562,562,100.0,1,1,16,18,98.3
Ben Jones,7099,C,16,TEN,553,553,100.0,1,2,15,18,98.3
A.Q. Shipley,5150,C,16,ARZ,664,664,100.0,5,3,10,18,98.3
Kyle Rudolph,6195,TE,16,MIN,487,86,17.7,0,1,2,3,98.3
Wayne Gallman,11895,HB,13,NYG,193,28,14.5,0,0,1,1,98.2
Travis Swanson,8711,C,11,DET,425,425,100.0,0,1,14,15,98.2
Josh Kline,8230,G,16,TEN,553,552,99.8,1,0,18,19,98.2
Maurkice Pouncey,5543,C,15,PIT,588,588,100.0,1,4,15,20,98.2
Aaron Ripkowski,9639,FB,16,GB,80,28,35.0,0,0,1,1,98.2
Marcus Gilbert,6215,T,7,PIT,217,217,100.0,1,1,5,7,98.2
Jason Kelce,6343,C,16,PHI,610,610,100.0,2,4,14,20,98.2
Demar Dotson,5410,T,11,TB,455,455,100.0,2,2,10,14,98.2
Jeff Heuerman,9525,TE,14,DEN,158,27,17.1,0,1,0,1,98.1
Josh Sitton,4449,G,13,CHI,361,361,100.0,2,1,9,12,98.1
T.J. Lang,5032,G,13,DET,479,479,100.0,1,1,15,17,98.1
Ron Leary,7338,G,11,DEN,425,425,100.0,2,3,9,14,98.1
J.C. Tretter,7904,C,16,CLV,679,679,100.0,1,3,21,25,98.1
Joe Hawley,5641,C,4,TB,131,131,100.0,1,1,2,4,98.1
Zach Zenner,9761,HB,8,DET,45,26,57.8,0,0,1,1,98.1
Benjamin Watson,1753,TE,16,BLT,443,27,6.1,0,0,1,1,98.1
Deyshawn Bond,12120,C,4,IND,99,99,100.0,0,2,2,4,98.0
James Hurst,9001,G,16,BLT,596,595,99.8,3,3,15,21,98.0
Joe Thomas,3619,T,7,CLV,300,300,100.0,0,2,10,12,98.0
Michael Roberts,11882,TE,14,DET,62,25,40.3,0,0,1,1,98.0
Tony Bergstrom,7095,G,6,WAS,128,128,100.0,0,1,4,5,98.0
Clint Boling,6253,G,16,CIN,562,562,100.0,2,0,18,20,98.0
Trent Brown,9677,T,10,SF,415,415,100.0,1,6,9,16,98.0
Trey Hopkins,9276,G,13,CIN,413,413,100.0,2,0,13,15,97.9
Darren Fells,8549,TE,16,DET,264,97,36.7,0,2,2,4,97.9
Evan Smith,5390,G,15,TB,412,412,100.0,1,3,12,16,97.9
Jahri Evans,3053,G,14,GB,568,568,100.0,2,3,17,22,97.9
Daniel Kilgore,6315,C,16,SF,666,666,100.0,4,5,15,24,97.9
Lane Johnson,7786,T,15,PHI,553,553,100.0,3,4,13,20,97.9
Ted Karras,10855,C,4,NE,73,73,100.0,0,1,2,3,97.9
Shaq Mason,9564,G,16,NE,628,628,100.0,1,10,15,26,97.9
Kenyan Drake,10707,HB,13,MIA,312,48,15.4,1,0,0,1,97.9
Lee Smith,6311,TE,16,OAK,120,48,40.0,0,0,2,2,97.9
Gabe Jackson,8716,G,15,OAK,537,537,100.0,1,0,21,22,97.9
Corey Linsley,8796,C,16,GB,651,651,100.0,2,3,21,26,97.8
Ryan Schraeder,8496,T,14,ATL,458,458,100.0,3,4,10,17,97.8
Rodger Saffold,5558,G,15,LA,504,504,100.0,1,4,16,21,97.8
Jon Halapio,8814,G,7,NYG,231,231,100.0,0,0,10,10,97.8
Joel Bitonio,8670,G,16,CLV,679,679,100.0,6,7,11,24,97.8
David Andrews,9948,C,14,NE,555,555,100.0,2,3,17,22,97.8
Zach Strief,3155,T,2,NO,46,46,100.0,0,0,2,2,97.8
Larry Warford,7846,G,14,NO,463,463,100.0,1,5,13,19,97.8
Tyler Shatley,9257,G,10,JAX,182,182,100.0,1,1,5,7,97.8
Trent Williams,5529,T,10,WAS,363,363,100.0,0,2,15,17,97.7
Ali Marpet,9494,C,11,TB,455,455,100.0,3,2,13,18,97.7
Graham Glasgow,10729,G,16,DET,633,633,100.0,3,6,17,26,97.7
Nick Boyle,9604,TE,15,BLT,299,86,28.8,1,2,0,3,97.7
Kevin Zeitler,7032,G,16,CLV,679,679,100.0,2,7,20,29,97.7
Joe Berger,2424,G,16,MIN,571,571,100.0,3,2,18,23,97.7
A.J. Cann,9500,G,15,JAX,532,532,100.0,1,3,19,23,97.7
Matt Slauson,5117,G,7,LAC,257,257,100.0,0,4,8,12,97.7
Nick Martin,10684,C,14,HST,542,542,100.0,2,4,17,23,97.7
Anthony Steen,9315,G,6,MIA,188,188,100.0,0,2,7,9,97.6
Joe Staley,3644,T,15,SF,579,579,100.0,4,5,15,24,97.6
Russell Okung,5531,T,15,LAC,536,536,100.0,2,4,18,24,97.6
Vladimir Ducasse,5586,G,12,BUF,442,442,100.0,1,3,16,20,97.6
Ryan Ramczyk,11787,T,16,NO,559,559,100.0,3,5,16,24,97.6
O.J. Howard,11774,TE,14,TB,317,84,26.5,0,1,3,4,97.6
Virgil Green,6356,TE,16,DEN,222,83,37.4,1,0,2,3,97.6
Ryan Kelly,10652,C,7,IND,230,230,100.0,0,2,9,11,97.6
Ja'Wuan James,8654,T,8,MIA,295,295,100.0,2,1,9,12,97.6
Wesley Johnson,8808,C,15,NYJ,518,518,100.0,2,6,15,23,97.6
Luke Bowanko,8839,G,5,BLT,42,42,100.0,0,0,2,2,97.6
Ted Larsen,5728,G,8,MIA,337,337,100.0,1,3,12,16,97.5
Brandon Scherff,9438,G,14,WAS,507,507,100.0,3,4,15,22,97.5
Charles Leno Jr.,8880,T,16,CHI,536,536,100.0,3,3,18,24,97.5
Patrick Omameh,8277,G,13,JAX,423,423,100.0,3,0,15,18,97.5
Joe Mixon,11803,HB,14,CIN,177,20,11.3,0,0,1,1,97.5
A.J. Derby,9635,TE,11,MIA,252,19,7.5,0,0,1,1,97.4
Brandon Fusco,6324,G,16,SF,654,654,100.0,5,3,21,29,97.4
Jack Conklin,10642,T,16,TEN,552,552,100.0,2,7,18,27,97.4
Tevin Coleman,9506,HB,15,ATL,237,39,16.5,1,0,0,1,97.4
Cody Whitehair,10690,C,16,CHI,518,518,100.0,1,7,18,26,97.4
Anthony Fasano,2998,TE,16,MIA,253,116,45.8,1,0,4,5,97.4
Jonathan Cooper,7788,G,13,DAL,423,423,100.0,2,7,11,20,97.4
D.J. Foster,11214,HB,7,ARZ,119,19,16.0,0,1,0,1,97.4
D.J. Humphries,9457,T,5,ARZ,96,96,100.0,0,0,5,5,97.4
Taylor Lewan,8646,T,16,TEN,495,495,100.0,4,4,14,22,97.4
Jesse Davis,9989,G,15,MIA,480,480,100.0,2,3,19,24,97.3
Demetrius Harris,8524,TE,16,KC,255,37,14.5,0,0,2,2,97.3
Lane Taylor,8365,G,15,GB,586,586,100.0,3,2,24,29,97.3
Aaron Neary,11024,C,1,LA,37,37,100.0,1,0,0,1,97.3
Joe Barksdale,6244,T,11,LAC,384,384,100.0,0,2,19,21,97.3
Duane Brown,4340,T,10,SEA,374,374,100.0,1,4,14,19,97.3
Mitchell Schwartz,7041,T,16,KC,616,616,100.0,3,3,26,32,97.2
