player,player_id,position,player_game_count,team_name,run_snaps,tackles,assists,misses,stops,stop_percent
William Hayes,4417,ED,10,MIA,137,16,3,0,16,11.7
Nick Kwiatkoski,10747,LB,10,CHI,130,20,6,0,15,11.5
Derek Barnett,11769,ED,15,PHI,96,12,3,1,11,11.5
Reuben Foster,11786,LB,10,SF,229,39,9,8,26,11.4
Dion Jordan,7785,ED,5,SEA,70,8,2,0,8,11.4
Beau Allen,8858,DI,15,PHI,142,16,3,0,16,11.3
Luke Kuechly,7015,LB,15,CAR,282,46,17,1,32,11.3
Lavonte David,7060,LB,13,TB,330,49,10,5,37,11.2
Jake Ryan,9562,LB,14,GB,269,44,17,7,30,11.2
Khalil Mack,8640,ED,16,OAK,357,51,8,6,40,11.2
Kevin Minter,7826,LB,9,CIN,116,18,8,2,13,11.2
Jonathan Allen,11772,DI,5,WAS,45,6,0,0,5,11.1
Malcom Brown,9465,DI,13,NE,244,31,15,1,27,11.1
Chuck Clark,11941,S,7,BLT,9,2,0,0,1,11.1
Josh Harvey-Clemons,11985,LB,6,WAS,18,3,1,0,2,11.1
Olsen Pierre,10010,DI,14,ARZ,118,13,4,1,13,11.0
Kavon Frazier,10846,S,11,DAL,73,9,2,5,8,11.0
Brandon Williams,7875,DI,12,BLT,200,26,3,3,22,11.0
Mitch Unrein,6031,DI,12,CHI,195,23,9,3,21,10.8
Dawuane Smoot,11823,ED,16,JAX,111,16,1,2,12,10.8
Derrick Shelby,7400,ED,16,ATL,204,23,6,3,22,10.8
Khyri Thornton,8720,DI,4,NYG,28,4,0,1,3,10.7
Akiem Hicks,7090,DI,16,CHI,346,43,11,6,37,10.7
Linval Joseph,5571,DI,16,MIN,289,44,13,2,31,10.7
Mark Barron,7013,LB,14,LA,305,47,14,8,32,10.5
Isaiah Irving,12171,ED,2,CHI,19,2,1,0,2,10.5
Zaire Anderson,9792,LB,11,DEN,76,13,2,1,8,10.5
Joe Thomas,9272,LB,5,GB,48,7,1,0,5,10.4
Kawann Short,7825,DI,16,CAR,222,25,10,1,23,10.4
Carl Davis,9523,DI,15,BLT,154,17,4,2,16,10.4
Corey Peters,5607,DI,12,ARZ,165,18,2,0,17,10.3
Mike Hull,9815,LB,7,MIA,78,14,2,2,8,10.3
DaQuan Jones,8747,DI,12,TEN,165,21,3,2,17,10.3
Justin Durant,3664,LB,5,DAL,59,8,1,3,6,10.2
Wesley Woodyard,4583,LB,16,TEN,363,58,19,3,37,10.2
Tony McRae,11358,CB,3,CIN,10,2,0,0,1,10.0
Kwon Alexander,9557,LB,12,TB,289,38,7,13,29,10.0
Korey Toomer,7147,LB,12,LAC,150,22,8,3,15,10.0
Bobby Wagner,7050,LB,16,SEA,379,58,19,2,38,10.0
Eric Berry,5530,S,1,KC,30,3,1,0,3,10.0
Rickey Hatley,48872,DI,1,BUF,10,1,0,0,1,10.0
Bryan Braman,6699,LB,1,PHI,10,1,0,0,1,10.0
Joe Schobert,10733,LB,16,CLV,445,73,18,9,44,9.9
Jamie Meder,8940,DI,10,CLV,81,9,4,0,8,9.9
Telvin Smith Sr.,8779,LB,14,JAX,335,48,12,9,33,9.9
Reggie Ragland,10675,LB,12,KC,181,31,7,3,18,9.9
Bennie Logan,7848,DI,15,KC,254,29,9,0,25,9.8
Mike Pennel,9316,DI,16,NYJ,175,21,5,1,17,9.7
Hardy Nickerson,50712,LB,10,CIN,72,9,1,3,7,9.7
D.J. Jones,11953,DI,9,SF,72,8,1,0,7,9.7
Chris McCain,9063,ED,15,LAC,72,9,1,1,7,9.7
Datone Jones,7807,DI,7,DAL,93,10,1,0,9,9.7
Lawrence Guy,6385,DI,16,NE,278,34,17,3,27,9.7
Vinny Curry,7061,ED,16,PHI,196,24,8,3,19,9.7
Zach Brown,7055,LB,13,WAS,318,46,16,8,31,9.7
Richard Ash,10047,DI,10,DAL,104,11,1,1,10,9.6
Chris Long,4316,ED,16,PHI,125,14,4,2,12,9.6
Dannell Ellerbe,5442,LB,3,PHI,52,6,3,1,5,9.6
Ben Gedeon,11875,LB,15,MIN,146,16,3,1,14,9.6
Marquis Flowers,8846,LB,9,NE,73,11,1,2,7,9.6
Danny Shelton,9445,DI,14,CLV,263,29,6,6,25,9.5
Grady Jarrett,9570,DI,16,ATL,273,35,3,3,26,9.5
Mario Edwards Jr.,9468,DI,14,OAK,189,19,3,1,18,9.5
Anthony Levine,6013,S,11,BLT,21,3,1,0,2,9.5
Markus Golden,9491,ED,4,ARZ,84,8,0,1,8,9.5
Larry Ogunjobi,11820,DI,14,CLV,148,17,11,0,14,9.5
Lavar Edwards,7924,ED,3,CLV,21,2,1,0,2,9.5
Leger Douzable,4654,ED,5,SF,126,18,1,2,12,9.5
Manti Te'o,7819,LB,16,NO,243,37,8,6,23,9.5
Rontez Miles,8102,S,6,NYJ,32,5,0,1,3,9.4
Kevin Dodd,10667,ED,7,TEN,32,4,3,0,3,9.4
Mason Foster,6236,LB,5,WAS,106,16,5,3,10,9.4
Calais Campbell,4364,ED,16,JAX,299,34,11,5,28,9.4
C.J. Mosley,8652,LB,16,BLT,399,60,23,6,37,9.3
Brian Cushing,4938,LB,5,HST,108,14,1,1,10,9.3
Vontaze Burfict,7280,LB,10,CIN,237,31,8,3,22,9.3
Zach Cunningham,11812,LB,16,HST,301,32,13,3,28,9.3
Von Miller,6154,ED,16,DEN,333,36,5,3,31,9.3
Cory James,10828,LB,10,OAK,196,24,5,0,18,9.2
Stacy McGee,7987,DI,16,WAS,229,30,9,2,21,9.2
James Burgess,11202,LB,14,CLV,271,32,9,5,25,9.2
Emmanuel Ogbah,10666,ED,10,CLV,184,19,3,1,17,9.2
Jeremiah Attaochu,8685,ED,3,LAC,11,2,0,0,1,9.1
Jerrol Garcia-Williams,49669,LB,1,DEN,11,1,0,0,1,9.1
Tyrone Holmes,10815,ED,4,CLV,11,1,1,0,1,9.1
Christian Covington,9649,DI,7,HST,66,8,4,0,6,9.1
Jamal Carter,49282,S,7,DEN,22,2,0,0,2,9.1
Tom Johnson,3378,DI,16,MIN,197,20,5,1,18,9.1
Cory Littleton,11190,LB,13,LA,110,12,5,3,10,9.1
Jelani Jenkins,7886,LB,5,HST,33,4,1,1,3,9.1
Kenny Clark,10661,DI,15,GB,330,37,7,1,30,9.1
Jamie Collins Sr.,7833,LB,6,CLV,133,13,2,3,12,9.0
Cassius Marsh,8743,ED,14,SF,111,15,5,0,10,9.0
Blake Martinez,10765,LB,16,GB,424,63,24,4,38,9.0
Adam Gotsis,10697,DI,16,DEN,245,25,5,2,22,9.0
Todd Davis,9007,LB,14,DEN,256,38,15,2,23,9.0
Mike Daniels,7132,DI,14,GB,269,29,13,2,24,8.9
Demario Davis,7079,LB,16,NYJ,447,60,19,6,40,8.9
Rafael Bush,5779,S,11,NO,45,9,1,0,4,8.9
Danny Trevathan,7177,LB,12,CHI,270,43,20,3,24,8.9
Jerry Hughes,5556,ED,16,BUF,270,28,10,6,24,8.9
Domata Peko Sr.,3068,DI,14,DEN,239,23,12,2,21,8.8
Avery Williamson,8786,LB,16,TEN,306,44,25,4,27,8.8
Nick Perry,7033,ED,12,GB,194,21,5,1,17,8.8
Ramon Humber,5310,LB,13,BUF,226,31,15,5,20,8.8
Tahir Whitehead,7135,LB,16,DET,404,56,14,7,35,8.7
Jatavis Brown,10809,LB,15,LAC,173,28,8,2,15,8.7
NaVorro Bowman,5615,LB,15,OAK,380,56,13,6,33,8.7
Marcell Dareus,6155,DI,14,JAX,196,17,4,1,17,8.7
Mychal Kendricks,7049,LB,15,PHI,229,26,8,3,20,8.7
Sheldon Richardson,7794,DI,15,SEA,252,28,13,0,22,8.7
Patrick Onwuasor,11100,LB,16,BLT,324,44,15,4,28,8.6
Akeem Spence,7882,DI,16,DET,266,27,7,3,23,8.6
Joey Bosa,10637,ED,16,LAC,315,38,13,7,27,8.6
Karlos Dansby,1754,LB,16,ARZ,350,45,7,3,30,8.6
Frostee Rucker,3036,DI,16,ARZ,233,26,1,5,20,8.6
Duke Riley,11830,LB,11,ATL,106,10,6,5,9,8.5
Justin Houston,6222,ED,15,KC,364,40,5,6,31,8.5
Geno Atkins,5643,DI,16,CIN,247,24,11,2,21,8.5
Ahmad Brooks,2945,ED,12,GB,129,11,2,1,11,8.5
Eddie Yarbrough,11033,ED,16,BUF,212,22,6,2,18,8.5
Mike Hilton,10898,CB,16,PIT,141,14,7,4,12,8.5
Caleb Brantley,11939,DI,12,CLV,95,10,5,0,8,8.4
Johnathan Hankins,7830,DI,15,IND,347,31,9,1,29,8.4
Robert Ayers,4941,ED,12,TB,214,22,4,4,18,8.4
A'Shawn Robinson,10680,DI,16,DET,286,32,19,0,24,8.4
Craig Robertson,7003,LB,16,NO,285,31,7,4,24,8.4
Dalvin Tomlinson,11810,DI,16,NYG,287,32,14,1,24,8.4
Davon Godchaux,11934,DI,15,MIA,249,27,11,1,21,8.4
Trevor Reilly,8867,LB,5,NE,36,5,1,1,3,8.3
Marquel Lee,11923,LB,12,OAK,109,12,5,2,9,8.3
Jadeveon Clowney,8636,ED,16,HST,337,35,7,6,28,8.3
Calvin Munson,12236,LB,11,NYG,193,19,7,2,16,8.3
Takkarist McKinley,11781,ED,16,ATL,108,10,4,0,9,8.3
Avery Moss,11922,ED,9,NYG,84,9,2,1,7,8.3
Jon Bostic,7831,LB,14,IND,384,45,19,3,32,8.3
Allen Bailey,6238,DI,14,KC,233,22,7,8,19,8.2
T.J. Watt,11785,ED,15,PIT,269,28,7,6,22,8.2
Aaron Donald,8648,DI,14,LA,257,24,5,2,21,8.2
Al Woods,5646,DI,16,IND,319,30,8,0,26,8.2
Jordan Willis,11828,ED,15,CIN,208,18,4,0,17,8.2
Vincent Rey,5811,LB,14,CIN,271,38,8,3,22,8.1
Derek Wolfe,7040,DI,11,DEN,172,17,11,1,14,8.1
D.J. Reader,10800,DI,14,HST,270,29,9,0,22,8.1
Brennan Scarlett,11169,ED,11,HST,111,11,4,1,9,8.1
Henry Anderson,9526,DI,9,IND,135,14,4,2,11,8.1
Darryl Tapp,3008,ED,3,TB,25,2,0,1,2,8.0
Justin Ellis,8742,DI,16,OAK,261,28,12,2,21,8.0
DeForest Buckner,10641,DI,16,SF,339,41,12,3,27,8.0
Carlos Watkins,11897,DI,12,HST,137,11,8,2,11,8.0
Jabaal Sheard,6189,ED,16,IND,377,34,4,8,30,8.0
Carlos Thompson,10025,ED,2,LA,25,2,0,1,2,8.0
Clayton Geathers,9542,S,5,IND,50,5,0,0,4,8.0
Julius Peppers,1010,ED,16,CAR,139,12,1,1,11,7.9
Derrick Johnson,2232,LB,15,KC,315,40,8,9,25,7.9
Tyson Alualu,5535,DI,16,PIT,165,17,11,2,13,7.9
Karl Klug,6294,DI,15,TEN,114,12,4,2,9,7.9
William Gholston,7908,ED,14,TB,241,26,12,2,19,7.9
Brent Urban,8769,DI,3,BLT,38,4,0,0,3,7.9
Zach Vigil,9824,LB,6,WAS,190,31,9,2,15,7.9
Ezekiel Ansah,8094,ED,14,DET,180,19,5,1,14,7.8
Antonio Morrison,10759,LB,15,IND,421,51,23,6,33,7.8
Shaquil Barrett,9000,ED,16,DEN,257,22,5,1,20,7.8
Tyus Bowser,11802,ED,14,BLT,39,5,0,0,3,7.7
Matt Milano,11918,LB,14,BUF,182,21,6,3,14,7.7
Chris Smith,8794,ED,14,CIN,104,12,2,2,8,7.7
Patrick Ricard,48862,FB,6,BLT,26,3,0,0,2,7.7
Kamu Grugier-Hill,10842,LB,4,PHI,26,3,0,0,2,7.7
Haloti Ngata,2957,DI,5,DET,52,5,1,0,4,7.7
Solomon Thomas,11758,ED,14,SF,271,27,2,5,21,7.7
Shaq Lawson,10653,ED,11,BUF,181,19,3,0,14,7.7
Michael Mauti,7995,LB,4,NO,39,4,1,1,3,7.7
Jaylon Smith,10668,LB,16,DAL,246,38,6,6,19,7.7
Benardrick McKinney,9476,LB,16,HST,376,50,14,3,29,7.7
Ronald Blair III,10776,ED,6,SF,78,7,1,1,6,7.7
Vernon Butler,10664,DI,14,CAR,104,10,1,0,8,7.7
Ricky Jean Francois,5168,DI,11,NE,79,7,3,0,6,7.6
Eddie Goldman,9472,DI,15,CHI,275,34,11,2,21,7.6
B.J. Goodson,10743,LB,7,NYG,131,19,7,1,10,7.6
Johnathan Cyprien,7814,S,10,TEN,197,23,9,5,15,7.6
Eddie Pleasant,7593,S,14,HST,40,6,1,0,3,7.5
Nigel Bradham,7105,LB,15,PHI,279,30,12,9,21,7.5
L.T. Walton,9632,DI,14,PIT,53,6,2,0,4,7.5
Grover Stewart,11899,DI,15,IND,133,16,6,1,10,7.5
Tyeler Davison,9587,DI,16,NO,281,26,10,0,21,7.5
Ukeme Eligwe,11938,LB,2,KC,27,2,0,0,2,7.4
Jarrad Davis,11776,LB,14,DET,350,40,12,8,26,7.4
Gimel President,48388,ED,3,HST,27,2,0,1,2,7.4
Lawrence Timmons,3631,LB,14,MIA,353,32,17,13,26,7.4
Zach Kerr,9195,DI,11,DEN,121,10,8,1,9,7.4
Rey Maualuga,4961,LB,6,MIA,108,12,3,5,8,7.4
Darryl Morris,8456,CB,5,NYG,27,3,1,0,2,7.4
Margus Hunt,7834,DI,16,IND,215,19,3,3,16,7.4
Carl Nassib,10699,ED,16,CLV,285,21,6,2,21,7.4
Ray-Ray Armstrong,8271,LB,13,NYG,231,25,11,3,17,7.4
A.J. Francis,8261,DI,6,WAS,108,11,6,0,8,7.4
Aaron Lynch,8785,ED,7,SF,54,6,1,1,4,7.4
Bryan Cox Jr.,12092,ED,7,CAR,41,4,0,1,3,7.3
Destiny Vaeao,11083,DI,11,PHI,82,8,1,1,6,7.3
Adolphus Washington,10714,DI,15,BUF,245,25,5,4,18,7.3
Kareem Martin,8719,ED,15,ARZ,177,15,2,0,13,7.3
Roy Miller,5004,DI,7,KC,41,4,0,0,3,7.3
Michael Bennett,5273,ED,16,SEA,342,30,6,6,25,7.3
Sheldon Day,10737,DI,12,SF,137,12,4,0,10,7.3
K.J. Wright,6251,LB,15,SEA,357,39,18,5,26,7.3
Matthew Judon,10780,ED,16,BLT,277,25,5,3,20,7.2
Treyvon Hester,11999,DI,14,OAK,139,13,4,0,10,7.2
Alec Ogletree,7811,LB,15,LA,332,42,11,7,24,7.2
Trey Flowers,9534,ED,14,NE,279,33,14,4,20,7.2
Kam Chancellor,5656,S,9,SEA,207,21,3,4,15,7.2
Vic Beasley Jr.,9441,ED,14,ATL,139,13,3,4,10,7.2
Eli Ankou,48856,DI,9,JAX,84,9,3,0,6,7.1
Tyrone Crawford,7083,ED,16,DAL,212,17,4,2,15,7.1
Freddie Bishop,10338,ED,5,NYJ,42,6,3,0,3,7.1
Darron Lee,10654,LB,15,NYJ,420,44,12,6,30,7.1
Darius Latham,11356,DI,3,OAK,28,2,1,1,2,7.1
Preston Brown,8708,LB,16,BUF,435,48,24,4,31,7.1
Rayshawn Jenkins,11868,S,8,LAC,14,1,1,1,1,7.1
Demarcus Lawrence,8669,ED,16,DAL,224,22,14,6,16,7.1
David Onyemata,10754,DI,16,NO,238,24,6,3,17,7.1
Hayes Pullard,9652,LB,13,LAC,225,31,10,7,16,7.1
Corey Nelson,8876,LB,5,DEN,14,2,0,0,1,7.1
Cornelius Washington,7969,ED,15,DET,183,15,5,1,13,7.1
Damontre Moore,7862,ED,3,DAL,28,3,1,0,2,7.1
L.J. Fort,7292,LB,7,PIT,14,1,0,1,1,7.1
Damien Wilson,9560,LB,16,DAL,140,15,3,0,10,7.1
Stephon Tuitt,8681,DI,12,PIT,215,19,3,3,15,7.0
Timmy Jernigan,8683,DI,15,PHI,172,14,7,0,12,7.0
Christian Kirksey,8706,LB,16,CLV,445,44,11,3,31,7.0
Javon Hargrave,10723,DI,16,PIT,213,17,8,4,15,7.0
Chandler Jones,7027,ED,16,ARZ,370,28,6,2,26,7.0
Deion Jones,10686,LB,16,ATL,357,54,18,4,25,7.0
Kelvin Sheppard,6220,LB,7,NYG,157,20,5,1,11,7.0
Josh Martin,8138,ED,14,NYJ,230,16,5,2,16,7.0
Jason Pierre-Paul,5540,ED,16,NYG,386,36,9,1,27,7.0
Vince Biegel,11863,ED,8,GB,57,5,4,1,4,7.0
Dean Lowry,10771,DI,16,GB,248,18,6,0,17,6.9
Kevin Pierre-Louis,8767,LB,12,KC,101,16,8,1,7,6.9
Najee Goode,7137,LB,9,PHI,72,8,5,4,5,6.9
Malik Jackson,7647,DI,16,JAX,274,26,8,2,19,6.9
Danielle Hunter,9521,ED,16,MIN,246,22,8,2,17,6.9
Ryan Shazier,8650,LB,12,PIT,245,31,7,9,17,6.9
Leonard Williams,9439,DI,16,NYJ,352,29,14,5,24,6.8
Dylan Cole,24304,LB,11,HST,103,11,6,3,7,6.8
Ndamukong Suh,5527,DI,16,MIA,325,27,14,4,22,6.8
Barkevious Mingo,7787,ED,16,IND,221,22,2,1,15,6.8
Lamarr Houston,5569,ED,9,CHI,103,7,2,4,7,6.8
Thomas Davis Sr.,2231,LB,15,CAR,264,29,7,3,18,6.8
J.J. Watt,6163,DI,5,HST,89,8,4,4,6,6.7
Justin Hamilton,9732,DI,4,KC,30,2,1,0,2,6.7
Alan Branch,3649,DI,12,NE,135,12,5,3,9,6.7
Blake Countess,10830,S,9,LA,45,4,0,2,3,6.7
Matt Longacre,9910,ED,14,LA,135,11,2,0,9,6.7
Romeo Okwara,11250,ED,6,NYG,15,2,1,0,1,6.7
Dont'e Deayon,11242,CB,4,NYG,15,1,1,0,1,6.7
Justin Currie,9834,S,2,CLV,15,1,0,0,1,6.7
Michael Wilhoite,6989,LB,14,SEA,194,19,3,1,13,6.7
Charles Tapper,10735,ED,2,DAL,15,2,1,0,1,6.7
Paul Posluszny,3650,LB,16,JAX,238,23,6,2,16,6.7
Josh Bynes,6503,LB,10,ARZ,89,9,3,2,6,6.7
Abry Jones,8177,DI,15,JAX,253,26,4,3,17,6.7
Sylvester Williams,7809,DI,15,TEN,180,13,6,1,12,6.7
Rodney Gunter,9549,DI,16,ARZ,120,10,3,0,8,6.7
Nicholas Morrow,51674,LB,15,OAK,197,21,6,3,13,6.6
Austin Johnson,10677,DI,16,TEN,152,15,10,0,10,6.6
Tyvon Branch,4414,S,9,ARZ,212,25,11,3,14,6.6
Kyle Williams,3079,DI,16,BUF,274,26,9,4,18,6.6
Reshad Jones,5686,S,16,MIA,394,55,10,7,26,6.6
Jordan Evans,11947,LB,10,CIN,136,16,4,2,9,6.6
Hau'oli Kikaha,9477,ED,11,NO,46,5,0,0,3,6.5
Muhammad Wilkerson,6182,DI,13,NYJ,292,24,15,4,19,6.5
Cameron Jordan,6176,ED,16,NO,356,30,7,5,23,6.5
Robert Thomas,9022,DI,14,NYG,92,9,6,2,6,6.5
Mario Addison,6558,ED,16,CAR,199,21,5,1,13,6.5
Joe Walker,10885,LB,7,PHI,46,3,3,1,3,6.5
Shelby Harris,8869,DI,16,DEN,216,23,10,3,14,6.5
Xavier Cooper,9529,DI,12,NYJ,139,13,2,1,9,6.5
Shilique Calhoun,10709,ED,8,OAK,31,2,2,0,2,6.5
David Irving,10063,DI,8,DAL,110,7,1,0,7,6.4
Lorenzo Alexander,2476,ED,16,BUF,280,30,8,12,18,6.4
Kyle Peko,11027,DI,5,DEN,47,5,0,0,3,6.4
Dontari Poe,7017,DI,16,ATL,298,24,13,4,19,6.4
Vince Williams,7988,LB,16,PIT,342,53,11,5,22,6.4
Terrell Suggs,1326,ED,16,BLT,296,24,5,3,19,6.4
Paul Worrilow,8141,LB,12,DET,140,14,11,3,9,6.4
Budda Baker,11791,S,11,ARZ,172,19,4,5,11,6.4
Za'Darius Smith,9555,ED,14,BLT,172,15,5,0,11,6.4
Frank Zombo,5945,ED,15,KC,250,25,3,2,16,6.4
Kendell Beckwith,11862,LB,16,TB,330,34,7,4,21,6.4
Deone Bucannon,8662,LB,12,ARZ,249,28,8,7,16,6.4
Shamar Stephen,8854,DI,15,MIN,189,18,2,1,12,6.3
Keith McGill,8751,S,8,OAK,16,1,0,0,1,6.3
Everson Griffen,5624,ED,15,MIN,268,24,7,3,17,6.3
Terence Garvin,8515,LB,7,SEA,111,10,3,3,7,6.3
Dylan Donahue,11936,ED,4,NYJ,16,1,1,0,1,6.3
Brandon Marshall,7648,LB,16,DEN,384,35,20,7,24,6.3
Jaylen Watkins,8736,CB,8,PHI,48,5,0,2,3,6.3
Tanzel Smart,11944,DI,15,LA,158,10,1,1,10,6.3
Kyle Van Noy,8675,LB,13,NE,238,32,15,8,15,6.3
Jonathan Bullard,10706,DI,16,CHI,206,15,4,0,13,6.3
Ethan Westbrooks,8976,DI,15,LA,160,13,6,0,10,6.3
Morgan Fox,11184,DI,16,LA,144,13,1,1,9,6.3
Christian Jones,9020,LB,15,CHI,252,32,10,1,16,6.3
Sean Spence,7087,LB,4,PIT,79,8,1,2,5,6.3
Will Parks,10853,S,16,DEN,210,19,7,5,13,6.2
Elandon Roberts,10848,LB,15,NE,276,33,10,3,17,6.2
Eric Kendricks,9478,LB,16,MIN,339,37,18,7,21,6.2
Bradley McDougald,8220,S,13,SEA,274,27,11,5,17,6.2
Jarran Reed,10683,DI,15,SEA,295,27,11,2,18,6.1
Sealver Siliga,6483,DI,8,TB,66,5,2,0,4,6.1
John Johnson III,11847,S,15,LA,231,30,9,6,14,6.1
Elvis Dumervil,3071,ED,16,SF,49,3,0,0,3,6.1
Brian Orakpo,4936,ED,16,TEN,263,18,5,1,16,6.1
John Jenkins,7863,DI,7,CHI,66,8,2,0,4,6.1
Kerry Wynn,8938,ED,15,NYG,115,9,3,0,7,6.1
Angelo Blackson,9533,DI,9,HST,115,9,3,2,7,6.1
Tim Williams,11833,ED,8,BLT,49,4,1,1,3,6.1
Adarius Taylor,9074,LB,9,TB,114,9,5,1,7,6.1
Josh Mauro,9003,DI,12,ARZ,165,16,6,1,10,6.1
Tank Carradine,7821,ED,8,SF,114,11,6,1,7,6.1
Jayon Brown,11910,LB,15,TEN,84,6,5,4,5,6.0
Lardarius Webb,5011,CB,15,BLT,134,10,4,3,8,6.0
Willie Henry,10766,DI,14,BLT,201,16,8,1,12,6.0
Bud Dupree,9455,ED,15,PIT,301,20,11,5,18,6.0
Andrew Adams,11240,S,11,NYG,100,12,2,2,6,6.0
T.J. Green,10691,S,12,IND,216,24,5,0,13,6.0
Melvin Ingram III,7024,ED,16,LAC,334,32,5,5,20,6.0
Dekoda Watson,5740,ED,5,SF,17,2,0,0,1,5.9
Isaac Rochell,11980,ED,3,LAC,17,1,0,1,1,5.9
Desmond King II,11906,CB,16,LAC,222,19,7,4,13,5.9
Kony Ealy,8695,ED,15,NYJ,135,9,2,3,8,5.9
DeAndre Coleman,9157,DI,6,BUF,69,5,1,1,4,5.8
Shaq Thompson,9458,LB,14,CAR,260,21,6,3,15,5.8
Charles Harris,11777,ED,15,MIA,172,12,3,4,10,5.8
Quinten Rollins,9495,CB,5,GB,52,5,0,3,3,5.8
Jamal Adams,11761,S,16,NYJ,447,46,9,9,26,5.8
Pernell McPhee,6317,ED,13,CHI,140,10,3,4,8,5.7
Arik Armstead,9450,ED,6,SF,140,9,1,2,8,5.7
Jalen Reeves-Maybin,11879,LB,11,DET,87,9,1,1,5,5.7
Star Lotulelei,7795,DI,16,CAR,193,14,5,2,11,5.7
Brock Coyle,8929,LB,15,SF,297,26,10,4,17,5.7
T.J. Ward,5563,S,12,TB,157,21,5,1,9,5.7
Trae Elston,11226,S,3,MIA,35,2,0,3,2,5.7
Michael Johnson,4993,ED,15,CIN,303,26,10,4,17,5.6
Cameron Malveaux,50587,ED,4,MIA,54,4,1,1,3,5.6
Elijah Qualls,11969,DI,6,PHI,36,2,1,0,2,5.6
Cameron Heyward,6183,DI,15,PIT,302,24,6,3,17,5.6
Ryan Glasgow,11893,DI,16,CIN,232,17,5,2,13,5.6
Gerald McCoy,5528,DI,15,TB,322,26,5,5,18,5.6
Brian Robison,3718,ED,14,MIN,161,11,3,2,9,5.6
Antonio Hamilton,11353,CB,4,OAK,18,4,0,0,1,5.6
Clay Matthews,4949,ED,14,GB,252,21,5,2,14,5.6
Landon Collins,9466,S,15,NYG,360,35,15,7,20,5.6
Joel Heath,11162,DI,13,HST,179,16,4,1,10,5.6
Matthias Farley,10953,S,16,IND,416,53,15,9,23,5.5
A.J. Klein,7930,LB,12,NO,238,26,5,8,13,5.5
Chris Jones,10671,DI,16,KC,235,17,6,4,13,5.5
Ryan Kerrigan,6168,ED,16,WAS,325,21,4,1,18,5.5
John Hughes,7088,DI,8,NO,73,5,5,0,4,5.5
Branden Jackson,11394,ED,12,SEA,109,8,2,1,6,5.5
Jordan Jenkins,10717,ED,16,NYJ,311,21,7,4,17,5.5
Cedric Thornton,6607,DI,15,BUF,181,12,7,2,10,5.5
Devon Kennard,8809,ED,15,NYG,218,18,5,2,12,5.5
Bruce Irvin,7021,ED,16,OAK,336,21,6,2,18,5.4
