year,player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles
2017,Vernon Davis,2951,TE,3,WAS,3,0,0,0,0,0,59.9,,,,,,0,0,0,0,0
2017,Haloti Ngata,2957,DI,5,DET,0,0,2,0,16,0,59.2,,,,,,0,0,0,0,0
2017,Johnathan Joseph,2969,CB,12,HST,0,0,0,0,33,0,48.4,,,,,,1,0,0,0,0
2017,Marcedes Lewis,2973,TE,16,JAX,2,0,0,0,0,77,62.3,,,,,,0,0,0,0,0
2017,Kellen Clemens,2994,QB,8,LAC,0,0,0,0,0,43,62.6,,,,,,0,0,0,0,0
2017,Anthony Fasano,2998,TE,15,MIA,4,0,0,0,0,52,62,,,,,,0,0,0,0,0
2017,Andrew Whitworth,3000,T,15,LA,0,0,0,0,0,82,63.5,,,,,,0,0,0,0,0
2017,Darryl Tapp,3008,ED,3,TB,0,0,3,0,9,0,60.3,,,,,,0,0,0,0,0
2017,Eric Winston,3011,T,8,CIN,0,0,0,0,0,29,61.4,,,,,,0,0,0,0,0
2017,Frostee Rucker,3036,DI,16,ARZ,0,0,0,0,62,0,58.4,,,,,,0,0,0,0,0
2017,Jahri Evans,3053,G,13,GB,0,0,0,0,0,53,59,,,,,,0,0,0,0,0
2017,Stephen Gostkowski,3063,K,16,NE,0,99,0,0,0,87,61,44.8,,,,77.8,0,0,0,0,0
2017,Domata Peko Sr.,3068,DI,8,DEN,0,0,9,0,2,23,42.5,,,,,,1,0,0,0,0
2017,Elvis Dumervil,3071,ED,6,SF,0,0,9,0,0,0,61.9,,,,,,0,0,0,0,0
2017,Kyle Williams,3079,DI,16,BUF,0,0,8,0,70,0,59,,,,,,0,0,0,0,0
2017,Delanie Walker,3120,TE,3,TEN,4,0,0,0,0,0,58.9,,60,,,,0,0,0,0,0
2017,Sam Koch,3148,P,16,BLT,0,0,0,87,0,76,63.7,,,69,,,1,0,0,0,1
2017,Antoine Bethea,3152,S,2,ARZ,0,0,0,1,4,0,59.8,,,,,,0,0,0,0,0
2017,Zach Strief,3155,T,2,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0
2017,Tom Johnson,3378,DI,15,MIN,0,0,9,0,40,0,59.5,,,,,,0,0,0,0,0
2017,Tony McDaniel,3423,DI,1,NO,0,0,0,0,4,4,60.1,,,,,,0,0,0,0,0
2017,Matt Prater,3471,K,16,DET,0,17,0,4,0,77,60.7,51.4,,43.1,,87.7,0,0,0,0,0
2017,Jon Ryan,3493,P,16,SEA,0,2,0,92,0,69,63.5,60,,67.6,,,1,0,0,0,1
2017,Tramon Williams,3558,CB,1,ARZ,0,0,0,0,1,0,60,,,,,,0,0,0,0,0
2017,Brent Grimes,3589,CB,7,TB,0,0,6,0,10,0,60.4,,,,,,0,0,0,0,0
2017,Ted Ginn Jr.,3625,WR,13,NO,10,0,41,0,1,0,61.1,,44.6,,60.8,,0,0,0,0,0
2017,Lawrence Timmons,3631,LB,5,MIA,0,0,5,0,0,0,60.7,,,,,,0,0,0,0,0
2017,Leon Hall,3634,CB,8,SF,0,44,7,0,1,0,63,,,,,,0,0,0,0,0
2017,Reggie Nelson,3637,S,1,OAK,0,1,0,0,0,0,60,,,,,,0,0,0,0,0
2017,Joe Staley,3644,T,14,SF,0,0,0,0,0,66,63.2,,,,,,0,0,0,0,0
2017,Greg Olsen,3647,TE,2,CAR,2,0,0,0,0,0,59.9,,,,,,0,0,0,0,0
2017,Alan Branch,3649,DI,12,NE,0,0,0,0,42,63,60.9,,,,,,0,0,0,0,0
2017,Paul Posluszny,3650,LB,16,JAX,59,0,7,84,10,0,48.4,,59.9,,,,1,0,1,0,2
2017,David Harris,3663,LB,5,NE,0,0,0,0,12,0,60.4,,,,,,0,0,0,0,0
2017,Justin Durant,3664,LB,1,DAL,0,0,0,0,1,0,60,,,,,,0,0,0,0,0
2017,Brandon Mebane,3701,DI,3,LAC,0,0,0,0,10,0,59.1,,,,,,0,0,0,0,0
2017,Brian Robison,3718,ED,10,MIN,0,0,4,0,12,0,60.4,,,,,,0,0,0,0,0
2017,Zak DeOssie,3732,LS,16,NYG,0,0,0,98,0,48,62.3,,,,,,1,0,4,2,2
2017,Allen Barbre,3735,G,15,DEN,0,0,0,1,0,60,63.6,,,,,,0,0,0,0,0
2017,Jermon Bushrod,3741,G,9,MIA,0,0,0,0,0,26,62.1,,,,,,0,0,0,0,0
2017,Brent Celek,3778,TE,16,PHI,69,0,0,3,0,80,61.8,,59.7,,,,0,0,0,0,0
2017,Corey Graham,3784,S,14,PHI,4,45,68,63,0,0,61.6,,,,,,0,0,5,0,2
2017,Nick Folk,3794,K,4,TB,0,18,0,0,0,21,60.4,63.6,,,,28.3,0,0,0,0,0
2017,Mason Crosby,3809,K,16,GB,0,70,0,0,0,54,60.9,63.1,,,,55.2,0,0,1,0,0
2017,Clark Harris,3859,LS,16,CIN,0,0,0,89,0,54,84.5,,,,,,0,0,4,1,2
2017,Eric Weems,4097,WR,16,TEN,79,80,78,75,0,0,49.4,,59.2,,62.2,,4,2,7,0,3
2017,Brett Goode,4222,LS,10,GB,0,0,0,47,0,28,63.7,,,,,,0,0,0,0,0
2017,Chris Long,4316,ED,9,PHI,0,0,5,0,24,0,61.1,,,,,,0,0,0,0,0
2017,Dominique Rodgers-Cromartie,4330,CB,15,NYG,0,35,16,28,73,0,55.6,,,,,,1,0,0,0,1
2017,Aqib Talib,4334,CB,7,DEN,0,0,1,0,27,0,60.3,,,,,,0,0,0,0,0
2017,Duane Brown,4340,T,4,SEA,0,0,0,0,0,14,61.7,,,,,,0,0,0,0,0
2017,Jordy Nelson,4350,WR,2,GB,1,0,0,0,0,0,59.9,,,,,,0,0,0,0,0
2017,Calais Campbell,4364,ED,16,JAX,0,0,30,0,52,78,61,,,,,,0,0,0,0,0
2017,Martellus Bennett,4375,TE,1,NE,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2017,John Greco,4379,G,6,NYG,0,0,0,0,0,16,28,,,,,,1,0,0,0,0
2017,Kendall Langford,4380,ED,1,HST,0,0,0,0,1,0,60,,,,,,0,0,0,0,0
2017,Cliff Avril,4406,ED,1,SEA,0,0,1,0,0,0,60,,,,,,0,0,0,0,0
2017,Tyvon Branch,4414,S,8,ARZ,2,0,0,35,32,0,62,,,,,,0,0,2,1,1
2017,William Hayes,4417,ED,9,MIA,0,0,3,0,44,0,48,,,,,,1,0,0,0,0
2017,Josh Sitton,4449,G,11,CHI,0,0,0,0,0,34,63.4,,,,,,0,0,0,0,0
2017,Brandon Carr,4454,CB,6,BLT,0,0,8,0,0,0,59.9,,,,,,0,0,0,0,0
2017,Orlando Scandrick,4457,CB,11,DAL,0,0,1,0,41,0,77.4,,,,,,0,0,0,0,0
2017,Breno Giacomini,4464,T,16,HST,0,0,0,0,0,62,63.1,,,,,,0,0,0,0,0
2017,Matthew Slater,4467,WR,9,NE,26,50,36,14,0,0,69.6,,,,,,0,0,7,0,1
2017,Erik Walden,4481,ED,16,TEN,0,0,1,0,74,0,61.2,,,,,,0,0,0,0,0
2017,Ahtyba Rubin,4504,DI,2,ATL,0,0,0,0,4,0,59.4,,,,,,0,0,0,0,0
2017,Brett Kern,4580,P,16,TEN,0,0,0,75,0,75,63.6,,,83.9,,,0,0,0,0,0
2017,Wesley Woodyard,4583,LB,16,TEN,5,0,3,74,20,0,68.6,,,,,,0,0,3,0,0
2017,Chris Clark,4623,T,10,HST,0,0,0,0,0,39,62.8,,,,,,0,0,0,0,0
2017,Leger Douzable,4654,ED,5,SF,0,0,1,0,18,3,51.9,,,,,,0,0,0,0,0
2017,Stephen Hauschka,4655,K,16,BUF,0,75,0,0,0,62,60.9,54.5,,,,84.9,1,0,1,0,1
2017,J.J. Jansen,4712,LS,16,CAR,0,0,0,72,0,67,73.9,,,,,,0,0,1,0,2
2017,Danny Amendola,4717,WR,15,NE,6,0,61,0,0,0,60.5,,59.5,,63.8,,0,0,0,0,0
2017,Mike Tolbert,4740,HB,11,BUF,53,0,5,29,0,0,74.1,,60,,,,0,0,2,0,0
2017,Connor Barth,4777,K,10,CHI,0,37,0,0,0,33,60.6,54.1,,,,56.5,1,0,0,0,0
2017,Cameron Wake,4907,ED,5,MIA,0,0,7,0,0,0,59.9,,,,,,0,0,0,0,0
2017,Andre Smith,4929,T,13,CIN,0,0,0,0,0,43,63.8,,,,,,0,0,0,0,0
2017,Darrius Heyward-Bey,4930,WR,16,PIT,2,89,79,60,0,0,61.2,,,,,,1,0,3,2,1
2017,Brian Orakpo,4936,ED,1,TEN,0,0,1,0,0,0,60,,,,,,0,0,0,0,0
2017,Malcolm Jenkins,4937,S,15,PHI,0,75,11,1,57,0,84.5,,,,,,0,0,4,2,0
2017,Brian Cushing,4938,LB,5,HST,0,0,0,0,26,0,60.5,,,,,,0,0,0,0,0
2017,Robert Ayers,4941,ED,12,TB,0,0,3,0,39,0,47.5,,,,,,2,0,0,0,0
2017,Alex Mack,4944,C,1,ATL,0,0,0,0,0,4,61,,,,,,0,0,0,0,0
2017,Clay Matthews,4949,ED,10,GB,0,0,1,0,33,0,61.5,,,,,,0,0,0,0,0
2017,Eric Wood,4951,C,10,BUF,0,0,0,0,0,35,61.8,,,,,,0,0,0,0,0
2017,Kenny Britt,4953,WR,1,NE,0,1,0,0,0,0,60,,,,,,0,0,0,0,0
2017,Ziggy Hood,4955,DI,15,WAS,1,0,13,0,2,59,63,,,,,,0,0,0,0,0
2017,Patrick Chung,4957,S,16,NE,15,97,32,0,2,0,67.3,,59.9,,60.9,,2,0,3,2,0
2017,Rey Maualuga,4961,LB,2,MIA,0,0,2,0,0,0,60.1,,,,,,0,0,0,0,0
2017,Darius Butler,4964,S,14,IND,0,0,0,0,61,0,60.9,,,,,,0,0,0,0,0
2017,Jairus Byrd,4965,S,12,CAR,0,58,2,0,3,0,58.2,,,,,,0,0,1,0,1
2017,Connor Barwin,4969,ED,12,LA,0,0,8,0,47,0,61.4,,,,,,0,0,0,0,0
2017,Mike Mitchell,4970,S,13,PIT,2,2,0,0,41,0,60.6,,,,,,0,0,0,0,0
2017,Max Unger,4972,C,16,NO,0,0,0,0,0,87,62.4,,,,,,0,0,0,0,0
2017,Andy Levitre,4974,G,11,ATL,0,0,0,0,0,52,56.6,,,,,,1,0,0,0,0
2017,Michael Johnson,4993,ED,15,CIN,0,0,1,0,68,0,50.3,,,,,,1,0,0,0,0
2017,Roy Miller,5004,DI,1,KC,0,0,0,0,1,0,60,,,,,,0,0,0,0,0
2017,Brandon Tate,5006,WR,13,BUF,70,16,49,0,0,0,46.6,,55.1,,68.2,,0,0,1,0,0
2017,Lardarius Webb,5011,CB,14,BLT,0,46,16,0,2,0,55.9,,,,61.9,,0,0,2,0,1
2017,Jared Cook,5012,TE,7,OAK,4,0,0,0,0,6,59.2,,,,,,0,0,0,0,0
2017,T.J. Lang,5032,G,11,DET,0,0,0,0,0,46,63.8,,,,,,0,0,0,0,0
2017,Glover Quin,5035,S,16,DET,3,0,6,0,72,0,60.2,,,,,,0,0,0,0,0
2017,Louis Murphy Jr.,5048,WR,3,SF,5,0,0,0,0,0,58.2,,,,,,0,0,0,0,0
2017,Kevin Huber,5066,P,16,CIN,0,0,0,89,0,54,63.7,,,61.1,,,0,0,1,0,0
2017,Thomas Morstead,5088,P,16,NO,0,1,0,60,0,90,63.8,60,,92.1,,,0,0,0,0,0
2017,Don Carey,5101,S,13,DET,66,65,49,59,64,0,78.9,,,,,,2,0,11,1,3
2017,Zach Miller,5104,TE,2,CHI,1,0,0,4,0,0,59.2,,,,,,0,0,0,0,0
2017,Brice McCain,5112,CB,16,TEN,0,77,65,0,0,0,64.8,,,,,,0,0,1,1,0
2017,Matt Slauson,5117,G,7,LAC,0,0,0,0,0,25,62,,,,,,0,0,0,0,0
2017,Jason McCourty,5127,CB,13,CLV,0,0,41,0,6,0,70.5,,,,,,0,0,0,0,0
2017,John Phillips,5132,TE,1,NO,4,0,0,6,0,5,90.1,,,,,,0,0,1,0,0
2017,Captain Munnerlyn,5140,CB,2,CAR,0,5,2,0,0,0,60,,,,,,0,0,0,0,0
2017,A.Q. Shipley,5150,C,1,ARZ,0,0,0,0,0,1,60,,,,,,0,0,0,0,0
2017,Ricky Jean Francois,5168,DI,3,NE,0,0,0,0,6,0,59.5,,,,,,0,0,0,0,0
2017,Clinton McDonald,5173,DI,13,TB,0,0,7,0,45,0,58.4,,,,,,0,0,0,0,0
2017,Ryan Succop,5180,K,16,TEN,0,80,0,0,0,75,60.9,63.3,,,,68.2,0,0,1,1,1
2017,Chris Baker,5188,DI,6,TB,0,0,2,0,9,0,59.5,,,,,,0,0,0,0,0
2017,Britton Colquitt,5192,P,16,CLV,0,2,0,81,0,46,54.6,60,,60.9,,,2,0,0,0,2
2017,Ramon Foster,5229,G,13,PIT,0,0,0,0,0,65,63,,,,,,0,0,0,0,0
2017,Steve McLendon,5232,DI,15,NYJ,0,0,10,0,62,2,59.3,,,,,,0,0,0,0,0
2017,Colt Anderson,5242,S,5,BUF,16,20,7,21,0,0,63.9,,,,,,0,0,4,0,2
2017,Michael Bennett,5273,ED,6,SEA,0,0,6,0,0,0,62,,,,,,0,0,0,0,0
2017,Ramon Humber,5310,LB,9,BUF,4,17,15,30,30,0,75.5,,,,,,0,0,4,2,0
2017,Alex Boone,5372,G,11,ARZ,0,0,0,0,0,44,41.8,,,,,,0,0,0,0,0
2017,Evan Smith,5390,G,13,TB,0,0,0,0,0,49,62.6,,,,,,0,0,0,0,0
2017,Demar Dotson,5410,T,11,TB,0,0,0,0,0,45,61.8,,,,,,0,0,0,0,0
2017,Jonathan Casillas,5422,LB,3,NYG,0,0,0,12,2,0,71.8,,,,,,0,0,1,0,0
2017,Jermey Parnell,5426,T,13,JAX,0,0,0,0,0,67,63.6,,,,,,0,0,0,0,0
2017,Garrison Sanborn,5430,LS,16,TB,0,0,0,67,0,66,68.9,,,,,,1,0,0,0,0
2017,Dannell Ellerbe,5442,LB,3,PHI,5,0,1,0,4,0,58.5,,,,,,0,0,0,0,0
2017,Graham Gano,5443,K,16,CAR,0,83,0,0,0,67,60.9,81.1,,,,75.3,1,0,1,0,0
2017,Nick Sundberg,5512,LS,16,WAS,0,0,0,86,0,67,71.1,,,,,,1,0,3,0,1
2017,Ndamukong Suh,5527,DI,8,MIA,0,0,11,0,0,0,61.8,,,,,,0,0,0,0,0
2017,Gerald McCoy,5528,DI,15,TB,0,0,4,0,60,0,59.2,,,,,,0,0,0,0,0
2017,Trent Williams,5529,T,1,WAS,0,0,0,0,0,2,60,,,,,,0,0,0,0,0
2017,Russell Okung,5531,T,14,LAC,0,0,0,0,0,58,61.9,,,,,,0,0,0,0,0
2017,Joe Haden,5532,CB,11,PIT,0,0,11,0,30,0,48.6,,,,,,1,0,0,0,0
2017,C.J. Spiller,5534,HB,1,KC,5,0,0,0,0,0,58.6,,,,,,0,0,0,0,0
2017,Tyson Alualu,5535,DI,14,PIT,0,0,0,0,39,0,59.4,,,,,,0,0,0,0,0
2017,Brandon Graham,5538,ED,15,PHI,0,0,7,0,55,0,61.6,,,,,,0,0,0,0,0
2017,Jason Pierre-Paul,5540,ED,14,NYG,0,0,0,0,60,0,59.1,,,,,,0,0,0,0,0
2017,Mike Iupati,5542,G,1,ARZ,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0
2017,Maurkice Pouncey,5543,C,2,PIT,0,0,0,0,0,0,60,,,,,,0,0,0,0,0
2017,Sean Weatherspoon,5544,LB,2,ATL,8,0,4,0,8,0,61.1,,,,,,0,0,0,0,0
2017,Kareem Jackson,5545,CB,16,HST,0,1,3,0,64,0,62.5,,,,,,0,0,0,0,0
2017,Demaryius Thomas,5547,WR,1,DEN,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2017,Bryan Bulaga,5548,T,5,GB,0,0,0,0,0,16,61.3,,,,,,0,0,0,0,0
2017,Dez Bryant,5549,WR,2,DAL,2,0,0,0,0,0,59.8,,,,,,0,0,0,0,0
2017,Devin McCourty,5552,S,16,NE,5,33,9,0,63,0,67.4,,59.7,,,,0,0,3,0,0
2017,Jerry Hughes,5556,ED,6,BUF,0,0,7,0,1,0,61.3,,,,,,0,0,0,0,0
2017,Patrick Robinson,5557,CB,16,PHI,0,60,42,0,54,0,75.5,,,,,,1,0,1,2,0
2017,Rodger Saffold,5558,G,15,LA,0,0,0,0,0,89,63.4,,,,,,0,0,0,0,0
2017,Nate Allen,5562,S,3,MIA,0,0,3,0,0,0,60.4,,,,,,0,0,0,0,0
2017,T.J. Ward,5563,S,11,TB,0,12,1,0,26,0,58.2,,,,,,0,0,2,0,1
2017,Arrelious Benn,5564,WR,9,JAX,30,48,32,38,0,0,44.8,,,,,,2,0,4,0,4
2017,Rob Gronkowski,5567,TE,3,NE,4,0,0,0,0,0,58.9,,,,,,0,0,0,0,0
2017,Lamarr Houston,5569,ED,1,CHI,0,0,1,0,0,0,60,,,,,,0,0,0,0,0
2017,Zane Beadles,5570,G,16,SF,0,0,0,0,0,71,62.3,,,,,,0,0,0,0,0
2017,Linval Joseph,5571,DI,14,MIN,0,0,3,0,31,0,58.6,,,,,,0,0,0,0,0
2017,Carlos Dunlap,5579,ED,16,CIN,0,0,1,0,75,0,58.1,,,,,,0,0,0,0,0
2017,Sean Lee,5580,LB,10,DAL,1,0,3,0,30,0,60.7,,,,,,0,0,0,0,0
2017,Golden Tate,5585,WR,6,DET,3,0,6,0,0,0,60.2,,59.2,,69.4,,0,0,0,0,0
2017,Vladimir Ducasse,5586,G,12,BUF,0,0,0,0,0,46,63.9,,,,,,0,0,0,0,0
2017,Jared Veldheer,5594,T,13,ARZ,0,0,0,0,0,52,62.2,,,,,,0,0,0,0,0
2017,Ed Dickson,5595,TE,16,CAR,36,1,3,20,0,67,61.4,,,,,,0,0,0,0,0
2017,Morgan Burnett,5596,S,6,GB,0,0,0,0,24,0,59.7,,,,,,0,0,0,0,0
2017,John Jerry,5598,G,16,NYG,0,0,0,0,0,46,44.4,,,,,,0,0,0,0,0
2017,Brandon LaFell,5602,WR,1,CIN,1,0,0,0,0,0,60,,,,,,0,0,0,0,0
2017,Earl Mitchell,5605,DI,16,SF,0,0,3,0,72,0,57,,,,,,0,0,0,0,0
2017,Emmanuel Sanders,5606,WR,1,DEN,0,0,2,0,0,0,60,,,,61,,0,0,0,0,0
2017,Corey Peters,5607,DI,12,ARZ,0,0,0,0,45,28,58.2,,,,,,0,0,0,0,0
2017,Eric Decker,5611,WR,3,TEN,4,0,0,0,0,0,58.9,,61.2,,,,0,0,0,0,0
2017,Andre Roberts,5612,WR,16,ATL,77,0,66,0,0,0,61.5,,61.1,,73.2,,0,0,0,0,0
2017,NaVorro Bowman,5615,LB,4,OAK,2,0,1,0,2,0,59.3,,,,,,0,0,0,0,0
2017,Shawn Lauvao,5616,G,9,WAS,0,0,0,0,0,41,63.4,,,,,,0,0,0,0,0
2017,Jimmy Graham,5619,TE,4,SEA,1,0,0,0,0,11,61.2,,,,,,0,0,0,0,0
2017,Everson Griffen,5624,ED,11,MIN,0,0,8,0,37,0,60,,,,,,0,0,0,0,0
2017,Alterraun Verner,5628,CB,14,MIA,0,52,33,0,20,0,73.3,,,,,,1,0,6,1,0
2017,Joe Hawley,5641,C,1,TB,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0
2017,Geno Atkins,5643,DI,2,CIN,0,0,1,0,1,0,60.1,,,,,,0,0,0,0,0
2017,Al Woods,5646,DI,16,IND,0,0,0,0,75,0,59.6,,,,,,0,0,0,0,0
2017,Michael Hoomanawanui,5655,TE,14,NO,62,0,0,5,0,62,67,,,,,,0,0,0,0,0
2017,Kam Chancellor,5656,S,6,SEA,0,18,3,0,17,0,63.9,,,,,,0,0,1,0,0
2017,Sherrick McManis,5667,CB,13,CHI,61,44,53,63,47,0,66.5,,,,,,2,0,6,1,2
2017,Nolan Carroll,5668,CB,2,DAL,0,7,6,0,2,0,60.2,,,,,,0,0,0,0,0
2017,Arthur Jones,5680,DI,1,WAS,0,0,0,0,3,0,59.9,,,,,,0,0,0,0,0
2017,Reshad Jones,5686,S,3,MIA,1,2,0,0,0,0,60.9,,,,,,0,0,0,0,0
2017,Marshall Newhouse,5692,T,12,OAK,0,0,0,0,0,43,62.6,,,,,,0,0,0,0,0
2017,Arthur Moats,5701,ED,14,PIT,59,0,6,19,12,0,58.6,,,,,,0,0,1,0,1
2017,Sam Young,5702,T,10,MIA,0,0,0,0,0,34,61.5,,,,,,0,0,0,0,0
2017,Antonio Brown,5718,WR,10,PIT,3,0,39,0,0,0,47.6,,,,62.1,,0,0,0,0,0
2017,Joe Webb III,5722,WR,16,BUF,78,75,52,72,0,0,63.8,,,,,,1,0,6,1,4
2017,Ted Larsen,5728,G,8,MIA,0,0,0,0,0,30,63.2,,,,,,0,0,0,0,0
2017,Willie Young,5736,ED,1,CHI,0,0,1,0,0,0,60,,,,,,0,0,0,0,0
2017,Dekoda Watson,5740,ED,14,SF,66,68,52,57,46,0,62.6,,,,,,1,0,3,0,0
2017,Jim Dray,5756,TE,1,ARZ,0,0,0,5,0,0,58.4,,,,,,0,0,0,0,0
2017,Kurt Coleman,5767,S,12,CAR,2,3,11,0,42,0,60.3,,,,,,0,0,0,0,0
2017,Robert McClain,5771,CB,14,TB,2,58,35,0,44,0,58.4,,,,,,1,0,2,1,0
2017,Rafael Bush,5779,S,11,NO,49,52,25,0,1,0,73.4,,,,,,0,0,0,0,0
2017,Logan Paulsen,5795,TE,14,SF,63,9,6,10,0,66,56.4,,,,,,1,0,0,0,0
2017,Jon Weeks,5800,LS,16,HST,0,0,0,93,0,62,89,,,,,,0,0,3,1,1
2017,Vincent Rey,5811,LB,14,CIN,31,14,28,38,59,0,56.6,,,,,,0,0,0,1,1
2017,Mike Windt,5813,LS,16,LAC,0,0,0,76,0,72,79.8,,,,,,0,0,1,1,1
2017,Darian Stewart,5820,S,3,DEN,1,3,0,0,1,0,60.2,,,,,,0,0,0,0,0
2017,Ben Garland,5839,G,16,ATL,57,0,0,0,0,74,73.1,,59.9,,,,0,0,0,0,0
2017,Austin Howard,5847,T,16,BLT,0,0,0,0,0,73,63.7,,,,,,0,0,0,0,0
2017,Jeff Cumberland,5861,TE,7,LAC,7,40,34,0,0,0,66.7,,,,,,1,0,1,1,0
2017,Tramaine Brock Sr.,5903,CB,11,MIN,0,56,52,7,4,0,34.4,,,,,,3,0,2,0,2
2017,Chris Maragos,5906,S,6,PHI,27,31,23,23,22,0,76.4,,,,,,0,0,4,1,1
2017,Barry Church,5924,S,16,JAX,2,28,30,0,52,0,65.6,,,,,,0,0,2,0,0
2017,Frank Zombo,5945,ED,16,KC,70,23,41,55,57,0,76.7,,,,,,2,0,4,0,0
2017,Anthony Levine,6013,S,16,BLT,69,82,68,83,59,0,55.1,,,,,,4,1,7,0,1
2017,Marcus Sherels,6017,CB,16,MIN,44,89,88,71,25,0,71.2,,59,,67.4,,0,0,5,0,2
2017,Morgan Cox,6020,LS,16,BLT,0,0,0,87,0,76,61.8,,,,,,0,0,1,0,0
2017,Mitch Unrein,6031,DI,12,CHI,0,0,2,0,53,37,60.6,,,,,,0,0,0,0,0
2017,George Johnson,6112,ED,6,NO,1,0,10,4,22,4,64.3,,,,,,0,0,0,0,0
2017,Justin Drescher,6117,LS,8,ARZ,0,0,0,42,0,32,53.6,,,,,,1,0,1,0,1
