player,player_id,position,player_game_count,team_name,targets,receptions,yards,routes,yprr
Aldrick Robinson,6330,WR,16,ATL,31,20,323,144,2.24
Travis Kelce,7844,TE,16,KC,114,85,1125,505,2.23
Arrelious Benn,5564,WR,12,JAX,10,5,116,52,2.23
Fitzgerald Toussaint,9244,HB,7,PIT,3,3,33,15,2.2
Antone Smith,5440,HB,3,TB,9,6,77,35,2.2
Ameer Abdullah,9487,HB,2,DET,5,5,57,26,2.19
MarQueis Gray,8286,TE,14,MIA,16,14,174,81,2.15
Brandon Bolden,7469,HB,3,NE,4,2,15,7,2.14
Jamize Olawale,7572,FB,16,OAK,14,12,227,106,2.14
Rishard Matthews,7211,WR,16,TEN,104,65,945,444,2.13
Reggie Bush,2947,HB,10,BUF,10,7,90,43,2.09
Greg Olsen,3647,TE,16,CAR,121,79,1071,515,2.08
Cole Beasley,7330,WR,16,DAL,92,75,833,403,2.07
Cameron Meredith,10008,WR,14,CHI,95,66,888,428,2.07
Sammie Coates,9520,WR,14,PIT,49,21,435,212,2.05
Vernon Davis,2951,TE,16,WAS,59,44,583,284,2.05
DeSean Jackson,4363,WR,15,WAS,89,56,1005,493,2.04
Michael Thomas,10681,WR,15,NO,119,92,1137,556,2.04
Gerald Christian,9689,TE,2,BUF,2,1,14,7,2.0
Matt Barkley,7880,QB,1,CHI,1,1,2,1,2.0
Kenny Britt,4953,WR,15,LA,109,68,1002,500,2.0
Kelvin Benjamin,8663,WR,16,CAR,112,63,941,472,1.99
C.J. Fiedorowicz,8700,TE,15,HST,82,54,559,281,1.99
Julian Edelman,5156,WR,16,NE,146,98,1106,559,1.98
Hunter Henry,10669,TE,15,SD,47,36,478,241,1.98
Demaryius Thomas,5547,WR,16,DEN,141,90,1083,549,1.97
Jordan Reed,7866,TE,12,WAS,85,66,686,348,1.97
Martellus Bennett,4375,TE,16,NE,67,55,701,358,1.96
Pierre Garcon,4519,WR,16,WAS,110,79,1041,532,1.96
Tim Hightower,4463,HB,14,NO,23,22,200,102,1.96
DuJuan Harris,6595,HB,6,SF,9,8,115,59,1.95
Amari Cooper,9437,WR,16,OAK,127,83,1154,593,1.95
Sammy Watkins,8639,WR,8,BUF,50,28,430,222,1.94
Adam Thielen,8288,WR,16,MIN,88,69,967,498,1.94
Dez Bryant,5549,WR,13,DAL,89,50,796,412,1.93
Brandin Cooks,8655,WR,16,NO,113,78,1173,611,1.92
Doug Baldwin,6615,WR,16,SEA,117,94,1128,588,1.92
Emmanuel Sanders,5606,WR,16,DEN,131,79,1032,539,1.91
Stefon Diggs,9579,WR,13,MIN,109,84,903,474,1.91
Jimmy Graham,5619,TE,16,SEA,93,65,923,484,1.91
James White,8765,HB,16,NE,76,60,551,290,1.9
Delanie Walker,3120,TE,15,TEN,96,65,800,427,1.87
Alshon Jeffery,7048,WR,12,CHI,92,52,821,439,1.87
Tyrell Williams,10154,WR,16,SD,111,69,1059,567,1.87
Duke Johnson Jr.,9510,HB,16,CLV,68,53,514,277,1.86
Jordy Nelson,4350,WR,16,GB,146,97,1257,674,1.86
Michael Crabtree,4933,WR,16,OAK,142,89,1003,541,1.85
Tommylee Lewis,11231,WR,10,NO,9,7,76,41,1.85
Jared Cook,5012,TE,10,GB,49,30,377,204,1.85
Willie Snead IV,8999,WR,15,NO,96,72,895,487,1.84
Kendall Wright,7026,WR,11,TEN,41,29,416,226,1.84
Malcolm Brown,9902,HB,6,LA,3,3,46,25,1.84
Golden Tate,5585,WR,16,DET,131,91,1077,606,1.78
Blake Bell,9550,TE,12,SF,8,4,85,48,1.77
Spencer Ware,7975,HB,14,KC,42,33,447,254,1.76
Ted Ginn Jr.,3625,WR,16,CAR,89,54,752,432,1.74
Mike Wallace,5007,WR,16,BLT,109,72,1017,585,1.74
Kapri Bibbs,8906,HB,8,DEN,3,2,75,43,1.74
David Johnson,9519,HB,16,ARZ,107,80,879,509,1.73
Robert Woods,7822,WR,13,BUF,71,51,613,355,1.73
Steve Smith,837,WR,14,BLT,102,70,799,461,1.73
DeVante Parker,9447,WR,15,MIA,82,56,744,432,1.72
Travis Benjamin,7100,WR,14,SD,71,47,677,397,1.71
Terrelle Pryor Sr.,6944,WR,16,CLV,132,77,1007,592,1.7
J.J. Nelson,9592,WR,15,ARZ,67,34,568,334,1.7
Lorenzo Taliaferro,8773,HB,1,BLT,3,3,10,6,1.67
Terrell Watson,9889,HB,1,PHI,1,1,5,3,1.67
Jaron Brown,8128,WR,6,ARZ,24,11,187,112,1.67
Vance McDonald,7836,TE,11,SF,43,24,391,234,1.67
Zach Ertz,7816,TE,14,PHI,101,78,816,492,1.66
Lucky Whitehead,9853,WR,13,DAL,3,3,48,29,1.66
Derrick Henry,10679,HB,15,TEN,14,13,137,83,1.65
Freddie Martino,9292,WR,13,TB,10,8,142,86,1.65
Tyler Eifert,7802,TE,8,CIN,39,29,394,240,1.64
Jordan Matthews,8677,WR,14,PHI,109,73,804,490,1.64
Cameron Brate,9207,TE,15,TB,78,57,660,403,1.64
Josh Bellamy,7472,WR,12,CHI,38,19,282,172,1.64
MyCole Pruitt,9576,TE,4,CHI,2,2,13,8,1.63
Henry Krieger-Coble,11020,TE,2,DEN,1,1,13,8,1.63
Jamison Crowder,9538,WR,16,WAS,92,67,847,523,1.62
Eddie Royal,4356,WR,9,CHI,44,33,369,228,1.62
Marvin Jones Jr.,7158,WR,15,DET,101,55,930,580,1.6
Eric Decker,5611,WR,3,NYJ,20,9,194,121,1.6
Zach Miller,5104,TE,10,CHI,61,46,482,304,1.59
Devonta Freeman,8738,HB,16,ATL,61,54,462,291,1.59
Larry Fitzgerald,1724,WR,16,ARZ,147,107,1023,645,1.59
Quincy Enunwa,8843,WR,16,NYJ,99,58,857,540,1.59
Bobby Rainey Jr.,7511,HB,11,NYG,23,20,153,97,1.58
Davante Adams,8688,WR,16,GB,118,75,997,633,1.58
Jack Doyle,8520,TE,16,IND,72,59,584,371,1.57
Le'Veon Bell,7829,HB,12,PIT,88,75,616,393,1.57
Quan Bray,9700,WR,3,IND,4,3,36,23,1.57
Jeff Heuerman,9525,TE,12,DEN,13,9,141,90,1.57
Kyle Rudolph,6195,TE,16,MIN,120,83,840,539,1.56
DeAndre Hopkins,7808,WR,16,HST,138,78,954,615,1.55
Marqise Lee,8674,WR,16,JAX,101,63,851,550,1.55
Eli Rogers,9878,WR,13,PIT,65,48,594,382,1.55
Jalen Richard,11395,HB,16,OAK,39,29,194,125,1.55
Eric Ebron,8645,TE,13,DET,85,61,711,462,1.54
Giovani Bernard,7818,HB,10,CIN,48,39,336,218,1.54
Shane Vereen,6208,HB,5,NYG,19,11,94,61,1.54
Jason Witten,1384,TE,16,DAL,91,69,673,438,1.54
Ryan Griffin,7982,TE,16,HST,72,50,442,287,1.54
Levine Toilolo,7915,TE,16,ATL,17,13,264,173,1.53
Terrance West,8729,HB,16,BLT,40,34,236,154,1.53
Kenny Stills,7926,WR,16,MIA,75,42,726,475,1.53
Arian Foster,5398,HB,4,MIA,9,6,78,51,1.53
Breshad Perriman,9459,WR,16,BLT,64,33,499,326,1.53
Tyler Lockett,9502,WR,15,SEA,62,41,597,394,1.52
Russell Shepard,8254,WR,13,TB,39,23,341,226,1.51
Isaiah Crowell,9295,HB,16,CLV,46,39,321,212,1.51
Geronimo Allison,11141,WR,10,GB,20,12,202,135,1.5
Jalin Marshall,11259,WR,10,NYJ,21,14,162,108,1.5
Cody Core,10833,WR,8,CIN,26,17,200,135,1.48
Chris Hogan,6468,WR,15,NE,54,38,680,460,1.48
Johnny Holton,11354,WR,9,OAK,3,2,34,23,1.48
Matt Asiata,6432,HB,16,MIN,38,32,263,179,1.47
Ty Montgomery,9527,HB,14,GB,49,44,348,239,1.46
Brandon Coleman,9086,WR,16,NO,38,26,281,193,1.46
Josh Ferguson,10907,HB,9,IND,25,20,136,93,1.46
Theo Riddick,7980,HB,10,DET,62,53,371,254,1.46
Zach Zenner,9761,HB,10,DET,21,18,196,134,1.46
Mohamed Sanu,7084,WR,15,ATL,78,59,653,450,1.45
Shaun Draughn,6440,HB,14,SF,37,29,263,182,1.45
Trey Burton,9185,TE,15,PHI,57,36,324,223,1.45
Charles Sims,8704,HB,7,TB,28,23,177,123,1.44
Brandon Marshall,3064,WR,15,NYJ,121,59,788,547,1.44
Austin Seferian-Jenkins,8673,TE,9,NYJ,21,13,154,108,1.43
Brandon LaFell,5602,WR,16,CIN,101,64,862,605,1.42
Connor Hamlett,9828,TE,3,CLV,1,1,17,12,1.42
Deonte Thompson,7513,WR,13,CHI,36,22,249,176,1.41
Kevin White,9440,WR,4,CHI,34,19,187,133,1.41
Adam Humphries,10075,WR,15,TB,77,55,622,440,1.41
Fozzy Whittaker,8547,HB,16,CAR,31,25,226,160,1.41
Antonio Gates,1609,TE,14,SD,85,53,548,389,1.41
Lance Kendricks,6199,TE,16,LA,74,50,499,356,1.4
Paul Richardson Jr.,8680,WR,15,SEA,32,21,288,205,1.4
Dontrelle Inman,6597,WR,16,SD,89,58,810,577,1.4
Marcedes Lewis,2973,TE,10,JAX,28,20,169,121,1.4
Devin Funchess,9474,WR,15,CAR,54,23,371,267,1.39
Jeremy Maclin,4942,WR,12,KC,72,44,536,386,1.39
Dwayne Allen,7066,TE,14,IND,48,35,406,295,1.38
LeSean McCoy,4976,HB,15,BUF,53,49,351,254,1.38
Ronnie Hillman,7069,HB,8,SD,11,7,93,68,1.37
Ezekiel Elliott,10638,HB,15,DAL,37,32,363,265,1.37
Dennis Pitta,5638,TE,16,BLT,116,86,729,538,1.36
Josh Huff,8721,WR,10,TB,21,16,113,83,1.36
Matt Forte,4358,HB,14,NYJ,37,30,263,194,1.36
Melvin Gordon III,9448,HB,13,SD,53,41,419,310,1.35
Jeremy Kerley,6305,WR,16,SF,108,64,667,498,1.34
Darren Sproles,2347,HB,15,PHI,63,52,427,318,1.34
Harry Douglas,4398,WR,10,TEN,21,15,210,157,1.34
Terrance Williams,7855,WR,16,DAL,61,44,594,445,1.33
Allen Robinson II,8696,WR,16,JAX,144,73,883,665,1.33
Mark Ingram II,6180,HB,16,NO,52,46,319,239,1.33
Chris Ivory,6007,HB,11,JAX,26,20,186,140,1.33
Coby Fleener,7038,TE,16,NO,80,50,631,474,1.33
Randall Cobb,6216,WR,13,GB,80,60,610,458,1.33
Austin Hooper,10715,TE,14,ATL,25,19,271,203,1.33
Travaris Cadet,7457,HB,15,NO,50,40,281,213,1.32
Charles Clay,6326,TE,15,BUF,81,57,552,417,1.32
John Brown,8726,WR,15,ARZ,66,39,517,394,1.31
Malcolm Mitchell,10746,WR,14,NE,45,32,401,308,1.3
David Johnson,5165,TE,16,PIT,9,7,80,62,1.29
Cole Wick,11139,TE,4,DET,3,2,18,14,1.29
Robby Anderson,11254,WR,16,NYJ,75,42,587,454,1.29
Tavarres King,7943,WR,5,NYG,4,2,50,39,1.28
C.J. Spiller,5534,HB,6,NYJ,12,6,50,39,1.28
Brian Quick,7037,WR,16,LA,75,41,564,440,1.28
Kenneth Dixon,10768,HB,12,BLT,40,30,162,127,1.28
Cordarrelle Patterson,7810,WR,16,MIN,64,52,453,360,1.26
Ryan Mathews,5537,HB,13,PHI,14,13,115,91,1.26
Garrett Celek,7274,TE,16,SF,47,29,350,280,1.25
Tyler Boyd,10689,WR,16,CIN,76,54,603,481,1.25
Dion Lewis,6301,HB,7,NE,22,17,94,75,1.25
Victor Cruz,5827,WR,15,NYG,68,39,586,467,1.25
Danny Amendola,4717,WR,12,NE,28,23,243,194,1.25
Brandon Tate,5006,WR,11,BUF,11,8,117,94,1.24
A.J. Derby,9635,TE,7,DEN,19,16,160,129,1.24
Will Fuller V,10655,WR,14,HST,87,47,635,515,1.23
Jordan Taylor,9793,WR,16,DEN,24,16,209,170,1.23
Lance Dunbar,7332,HB,13,DAL,22,16,122,99,1.23
Paul Perkins,10783,HB,13,NYG,20,15,162,132,1.23
Rex Burkhead,7971,HB,9,CIN,19,16,133,108,1.23
Daniel Lasco,10871,HB,5,NO,4,2,11,9,1.22
Ka'Deem Carey,8752,HB,11,CHI,7,5,55,45,1.22
Bilal Powell,6278,HB,16,NYJ,69,58,388,317,1.22
Rod Streater,7416,WR,16,SF,27,18,191,158,1.21
Brandon Williams,7876,TE,14,SEA,2,2,36,30,1.2
Latavius Murray,7962,HB,14,OAK,37,32,253,211,1.2
Brandon Wilds,11057,HB,4,NYJ,2,2,20,17,1.18
Alex Erickson,11107,WR,11,CIN,8,6,71,60,1.18
Gary Barnidge,4455,TE,16,CLV,75,53,601,508,1.18
Danny Woodhead,4914,HB,2,SD,6,6,35,30,1.17
Jamaal Charles,4387,HB,3,KC,3,2,14,12,1.17
Jermaine Gresham,5546,TE,16,ARZ,58,37,391,334,1.17
Devontae Booker,10770,HB,16,DEN,37,31,265,227,1.17
Brent Celek,3778,TE,16,PHI,16,13,146,126,1.16
Jerome Felton,4460,FB,13,BUF,9,6,57,49,1.16
Neal Sterling,9653,TE,6,JAX,16,12,110,95,1.16
Corey Coleman,10649,WR,10,CLV,62,33,413,360,1.15
Nick Vannett,10728,TE,9,SEA,4,3,32,28,1.14
Paul Turner,11082,WR,4,PHI,13,9,126,111,1.14
Rashad Ross,8061,WR,4,WAS,1,1,8,7,1.14
Alex Collins,10805,HB,8,SEA,10,10,75,66,1.14
Allen Hurns,8931,WR,11,JAX,67,35,477,420,1.14
Jacob Tamme,4441,TE,8,ATL,29,21,211,186,1.13
Chris Thompson,7936,HB,16,WAS,59,49,349,308,1.13
Justin Hardy,9540,WR,15,ATL,30,21,203,182,1.12
Sterling Shepard,10674,WR,16,NYG,103,65,683,610,1.12
Joshua Perkins,11051,TE,8,ATL,5,3,42,38,1.11
Jerell Adams,10818,TE,12,NYG,20,16,122,110,1.11
Marquise Goodwin,7859,WR,15,BUF,63,29,431,390,1.11
Stephen Anderson,11160,TE,13,HST,15,11,93,84,1.11
Josh Hill,8200,TE,9,NO,19,15,149,134,1.11
Ben Koyack,9662,TE,11,JAX,24,19,161,147,1.1
Mychal Rivera,7965,TE,13,OAK,24,18,192,174,1.1
Kyle Juszczyk,7912,FB,16,BLT,42,37,266,242,1.1
Andre Roberts,5612,WR,16,DET,25,14,188,171,1.1
Rashad Jennings,5174,HB,13,NYG,41,35,201,185,1.09
Jeremy Hill,8690,HB,15,CIN,25,21,174,160,1.09
Dexter McCluster,5561,HB,6,SD,10,7,36,33,1.09
Will Tye,10070,TE,16,NYG,68,48,395,364,1.09
Tajae Sharpe,10774,WR,16,TEN,77,41,522,483,1.08
De'Marcus Ayers,10863,WR,2,PIT,12,6,53,49,1.08
Robert Turbin,7106,HB,15,IND,33,26,179,166,1.08
Tavon Austin,7789,WR,15,LA,101,58,509,471,1.08
Dwayne Harris,6328,WR,6,NYG,1,1,13,12,1.08
DeMarco Murray,6223,HB,16,TEN,64,53,377,355,1.06
Anquan Boldin,1369,WR,16,DET,88,67,584,549,1.06
Clive Walford,9501,TE,15,OAK,49,33,359,338,1.06
Michael Floyd,7019,WR,15,NE,72,37,488,460,1.06
Bryan Walters,6139,WR,10,JAX,31,24,231,220,1.05
Frank Gore,2282,HB,16,IND,44,38,277,263,1.05
Andre Holmes,6489,WR,16,OAK,23,14,126,120,1.05
C.J. Uzomah,9590,TE,10,CIN,37,25,234,222,1.05
Jeremy Langford,9539,HB,12,CHI,24,19,142,135,1.05
Christopher Harper,9950,WR,9,SF,18,13,133,128,1.04
Akeem Hunt,9839,HB,8,HST,3,3,29,28,1.04
Andre Ellington,7968,HB,16,ARZ,16,12,85,82,1.04
Danny Vitale,10831,FB,9,CLV,5,4,27,26,1.04
Donte Moncrief,8725,WR,9,IND,54,30,307,295,1.04
Ben Braunecker,11335,TE,8,CHI,6,4,41,40,1.03
Chris Conley,9509,WR,16,KC,65,44,530,515,1.03
Quinton Patton,7910,WR,14,SF,59,37,408,400,1.02
T.J. Yeldon,9469,HB,15,JAX,59,49,309,304,1.02
Justin Hunter,7815,WR,13,BUF,23,10,189,187,1.01
Donald Penn,3459,T,1,OAK,1,1,1,1,1.0
Virgil Green,6356,TE,12,DEN,33,21,222,222,1.0
Jerick McKinnon,8731,HB,15,MIN,51,43,255,254,1.0
Jeremy Butler,9080,WR,3,SD,2,2,11,11,1.0
Phillip Dorsett,9462,WR,15,IND,56,33,528,526,1.0
Rod Smith,9996,HB,2,DAL,1,1,4,4,1.0
Jordan Howard,10784,HB,15,CHI,46,29,298,303,0.98
Cobi Hamilton,7978,WR,11,PIT,28,17,234,239,0.98
Ricardo Louis,10748,WR,14,CLV,32,18,205,210,0.98
Darren Fells,8549,TE,14,ARZ,17,14,154,157,0.98
Brice Butler,7991,WR,16,DAL,30,16,219,224,0.98
Todd Gurley II,9443,HB,16,LA,55,43,327,333,0.98
DeAndre Washington,10777,HB,14,OAK,22,17,115,117,0.98
Jordan Cameron,6254,TE,3,MIA,11,8,60,61,0.98
Maurice Harris,11035,WR,10,WAS,11,8,66,68,0.97
Ed Dickson,5595,TE,16,CAR,17,10,134,138,0.97
James Starks,5716,HB,9,GB,24,19,134,140,0.96
Chester Rogers,10918,WR,13,IND,31,19,273,287,0.95
Bennie Fowler,8914,WR,13,DEN,21,11,145,153,0.95
Julius Thomas,6281,TE,9,JAX,47,30,281,296,0.95
Jermaine Kearse,7428,WR,16,SEA,76,41,510,539,0.95
Shane Wynn,9780,WR,4,JAX,2,1,19,20,0.95
Xavier Grimble,9092,TE,11,PIT,21,11,118,126,0.94
Darren McFadden,4318,HB,3,DAL,5,3,17,18,0.94
Bryce Treggs,11278,WR,8,PHI,12,3,80,85,0.94
Cecil Shorts,6266,WR,9,TB,24,11,152,162,0.94
James Wright,8873,WR,12,CIN,19,13,106,114,0.93
Dorial Green-Beckham,9473,WR,15,PHI,67,36,392,422,0.93
Knile Davis,7878,HB,7,KC,7,5,25,27,0.93
Jarius Wright,7118,WR,8,MIN,14,11,67,72,0.93
Doug Martin,7035,HB,8,TB,14,12,97,106,0.92
Luke Willson,7940,TE,11,SEA,19,15,129,140,0.92
Matt Jones,9528,HB,7,WAS,8,8,73,79,0.92
Phillip Supernaw,7324,TE,15,TEN,5,4,62,69,0.9
DeAndre Smelter,9565,WR,2,SF,1,1,23,26,0.88
Charles Johnson,7998,WR,16,MIN,37,20,232,265,0.88
De'Anthony Thomas,8759,WR,10,KC,9,7,35,40,0.88
C.J. Anderson,8101,HB,7,DEN,20,16,128,146,0.88
Thomas Rawls,9993,HB,9,SEA,17,13,96,109,0.88
Matt Lengel,9884,TE,6,NE,3,2,22,25,0.88
Jesse James,9593,TE,16,PIT,57,39,338,384,0.88
Brandon Bostick,7605,TE,15,NYJ,10,8,63,72,0.88
DeAngelo Williams,2972,HB,8,PIT,26,18,118,136,0.87
Devin Smith,9470,WR,3,NYJ,3,1,20,23,0.87
Dion Sims,7888,TE,14,MIA,33,26,256,295,0.87
Charcandrick West,9047,HB,15,KC,34,28,188,219,0.86
Albert Wilson,8943,WR,16,KC,50,31,279,323,0.86
Vincent Jackson,2278,WR,5,TB,30,15,173,201,0.86
Jonathan Grimes,7585,HB,9,HST,17,13,94,110,0.85
Lee Smith,6311,TE,4,OAK,6,6,29,34,0.85
Larry Donnell,7638,TE,8,NYG,21,15,92,109,0.84
Richard Rodgers,8733,TE,16,GB,42,29,270,322,0.84
Chris Manhertz,10211,TE,5,CAR,1,1,10,12,0.83
Andre Johnson,1319,WR,8,TEN,21,9,85,102,0.83
Javorius Allen,9558,HB,3,BLT,3,3,15,18,0.83
Wendell Smallwood,10787,HB,10,PHI,12,6,55,66,0.83
Kamar Aiken,6671,WR,16,BLT,46,29,328,395,0.83
Niles Paul,6307,TE,8,WAS,2,2,27,33,0.82
Pharoh Cooper,10751,WR,10,LA,19,14,106,130,0.82
Daniel Brown,10144,TE,6,CHI,20,16,124,151,0.82
Tyler Ervin,10753,HB,5,HST,5,3,18,22,0.82
Walter Powell,8831,WR,9,BUF,23,14,142,174,0.82
Charone Peake,10875,WR,13,NYJ,33,19,186,227,0.82
Tyler Kroft,9518,TE,14,CIN,12,10,92,112,0.82
Kenjon Barner,7963,HB,12,PHI,8,5,42,52,0.81
Seth Roberts,9079,WR,16,OAK,75,38,397,494,0.8
Darrius Heyward-Bey,4930,WR,9,PIT,19,6,114,144,0.79
Brittan Golden,7481,WR,8,ARZ,14,8,82,104,0.79
Crockett Gillmore,8734,TE,7,BLT,14,8,71,90,0.79
Benny Cunningham,8283,HB,11,LA,20,16,91,116,0.78
Corey Brown,8986,WR,16,CAR,45,27,276,353,0.78
Kenneth Farrow,10988,HB,9,SD,15,13,70,91,0.77
Mike Tolbert,4740,FB,16,CAR,15,10,72,94,0.77
Keith Smith,9302,FB,13,DAL,3,3,20,26,0.77
Kenyan Drake,10707,HB,12,MIA,10,9,46,60,0.77
Brenton Bersin,7516,WR,6,CAR,6,2,17,22,0.77
Darren Waller,9637,TE,12,BLT,15,10,85,110,0.77
Rhett Ellison,7128,TE,15,MIN,11,9,57,74,0.77
Roger Lewis Jr.,11246,WR,11,NYG,19,7,97,127,0.76
Gavin Escobar,7828,TE,13,DAL,6,4,30,40,0.75
Rob Kelley,11090,HB,12,WAS,17,12,82,110,0.75
Mike Davis,9559,HB,5,SF,5,3,25,34,0.74
Rashad Greene Sr.,9572,WR,6,JAX,8,5,32,43,0.74
Lamar Miller,7097,HB,14,HST,36,31,188,253,0.74
Torrey Smith,6210,WR,12,SF,45,20,267,365,0.73
Markus Wheaton,7860,WR,3,PIT,9,4,51,70,0.73
Nick O'Leary,9627,TE,16,BUF,13,9,114,156,0.73
Jordan Norwood,5358,WR,14,DEN,32,21,232,318,0.73
Andrew Hawkins,6125,WR,16,CLV,50,33,324,447,0.72
Anthony Fasano,2998,TE,16,TEN,12,8,83,116,0.72
Rashard Higgins,10806,WR,15,CLV,12,6,77,109,0.71
Carlos Hyde,8692,HB,13,SF,32,27,163,229,0.71
Bradley Marquez,9914,WR,11,LA,7,3,37,53,0.7
Nelson Agholor,9453,WR,15,PHI,62,36,365,531,0.69
Jacquizz Rodgers,6297,HB,10,TB,15,13,98,142,0.69
Jay Ajayi,9582,HB,15,MIA,33,27,151,219,0.69
Jaelen Strong,9503,WR,8,HST,23,14,131,191,0.69
Aaron Burbridge,10847,WR,14,SF,14,7,88,129,0.68
Mike Thomas,10840,WR,14,LA,9,3,37,55,0.67
John Kuhn,2686,FB,16,NO,17,16,70,105,0.67
Andy Janovich,10810,FB,10,DEN,6,5,44,67,0.66
Demetrius Harris,8524,TE,16,KC,30,17,123,186,0.66
Corey Grant,9827,HB,6,JAX,4,4,35,53,0.66
Christine Michael,7843,HB,15,GB,26,22,107,165,0.65
John Phillips,5132,TE,16,NO,13,10,72,111,0.65
Justin Forsett,4547,HB,9,DEN,26,20,85,131,0.65
Tony Washington,9018,WR,2,JAX,1,1,9,14,0.64
Alan Cross,10931,TE,13,TB,7,6,38,60,0.63
Ryan Grant,8777,WR,15,WAS,18,9,76,120,0.63
Derek Carrier,7406,TE,7,WAS,2,2,10,16,0.63
Dwayne Washington,10870,HB,10,DET,13,10,62,100,0.62
Cody Latimer,8691,WR,11,DEN,14,8,76,125,0.61
Mike James,7970,HB,3,TB,4,4,22,36,0.61
Jeff Janis,8870,WR,10,GB,17,11,93,153,0.61
Justin Perillo,9248,TE,8,GB,5,4,35,60,0.58
David Morgan,10822,TE,4,MIN,1,1,4,7,0.57
Denard Robinson,7917,HB,6,JAX,5,3,22,39,0.56
Peyton Barber,10927,HB,9,TB,6,5,28,50,0.56
Orleans Darkwa,9173,HB,4,NYG,4,2,12,22,0.55
Jalston Fowler,9541,FB,13,TEN,1,1,14,28,0.5
Isaiah Pead,7053,HB,2,MIA,1,1,6,12,0.5
Aaron Ripkowski,9639,FB,14,GB,10,9,46,92,0.5
Jared Abbrederis,8811,WR,3,GB,2,1,8,16,0.5
Chris Moore,10741,WR,11,BLT,16,7,46,94,0.49
Patrick DiMarco,6997,FB,16,ATL,10,7,52,109,0.48
Mike Gillislee,7946,HB,15,BUF,11,9,50,104,0.48
Sean McGrath,7515,TE,14,SD,2,2,25,54,0.46
Paul McRoberts,11192,WR,2,LA,1,1,6,13,0.46
Tyler Higbee,10744,TE,16,LA,26,11,85,191,0.45
Alfred Blue,8816,HB,13,HST,14,12,40,89,0.45
Roosevelt Nix,10269,FB,7,PIT,2,2,5,11,0.45
Devin Street,8781,WR,4,IND,6,1,20,46,0.43
Je'Ron Hamm,8981,TE,3,SF,4,2,13,30,0.43
Braxton Miller,10719,WR,10,HST,27,15,99,231,0.43
Leonte Carroo,10720,WR,7,MIA,6,3,29,67,0.43
Terron Ward,9778,HB,5,ATL,2,1,11,26,0.42
Brandon Myers,5126,TE,16,TB,14,7,59,139,0.42
Eddie Lacy,7842,HB,5,GB,6,4,28,67,0.42
Cameron Artis-Payne,9607,HB,3,CAR,1,1,11,27,0.41
